Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,3.8710526315789475,0.2118421052631579,10.0,0.05625,0.12006578947368418,0.09177631578947368,0.6802631578947368,0.10789473684210525,0.4963618443107391,0.5414047394371406,0.04860568765853478,0.6770913744282494
1,"BackStabber: ('D', 'D')",3.0359649122807015,0.4130482456140351,6.0,0.0625,0.13991228070175438,0.27313596491228065,0.5169956140350876,0.06995614035087719,0.7051822842662331,0.9313175602857046,0.07059583101486674,0.3156153304817141
2,Win-Stay Lose-Shift: C,3.0157894736842104,0.4959429824561403,7.5,0.025,0.34385964912280703,0.15208333333333332,0.3543859649122807,0.14967105263157898,0.04191413776323731,0.9453043728372578,0.9543402823032064,0.043704377171181405
3,Forgiving Tit For Tat,2.869298245614035,0.381359649122807,6.0,0.04375,0.15065789473684213,0.230701754385965,0.4640350877192983,0.15460526315789477,0.044571352450476984,0.9334220212753152,0.038738853801928805,0.827946369695962
4,Prober,2.8622807017543863,0.4917763157894737,6.0,0.95,0.25186403508771926,0.23991228070175435,0.37467105263157896,0.13355263157894737,0.326256440877895,0.8291385154539311,0.08947986172044568,0.8237673997131584
5,Remorseful Prober: 0.1,2.7710526315789474,0.43508771929824563,5.5,0.025,0.22379385964912282,0.21129385964912287,0.3798245614035088,0.18508771929824563,0.12839256523507214,0.7372210816723727,0.1316925600238275,0.9547952070249259
6,Tit For Tat,2.6271929824561404,0.42774122807017545,5.0,0.0375,0.1711622807017544,0.2565789473684211,0.40427631578947365,0.1679824561403509,0.042189183712520166,0.9702017859634632,0.04407103966084156,0.9663983712609239
7,Suspicious Tit For Tat,2.3614035087719296,0.512719298245614,5.0,0.98125,0.15350877192982454,0.3592105263157895,0.3429824561403509,0.1442982456140351,0.03744982970772971,0.9630735406004248,0.04141794729027524,0.9527856315566613
8,Hard Tit For Tat,1.3947368421052633,0.7649122807017544,2.0,0.04375,0.14506578947368423,0.6198464912280702,0.18750000000000003,0.04758771929824562,0.8337155187124251,0.9707427514761526,0.4061905807260433,0.947006454398893
9,Grudger,1.093859649122807,0.8904605263157894,1.0,0.05,0.238048245614035,0.6524122807017544,0.0638157894736842,0.045723684210526305,0.9448447711500739,0.9546325416830784,0.5574499901308991,0.9619640295714618
10,Defector,0.8771929824561404,0.9552631578947368,0.0,0.9625,0.26096491228070173,0.6942982456140351,0.012499999999999997,0.03223684210526316,0.9512421267012566,0.9543777718102107,0.9810789049919484,0.9561985104119166
