Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,3.6268939393939394,0.12417443667443667,11.0,0.12887112887112886,0.087502775002775,0.03667166167166167,0.6227591852591854,0.253066378066378,0.1226612164097327,0.13955245320734178,0.12391209619145309,0.12347709628991634
1,Tit For 2 Tats,3.168560606060606,0.27503746253746253,9.0,0.0939060939060939,0.1257839382839383,0.14925352425352428,0.5168512043512045,0.20811133311133312,0.12214260628295226,0.6292021079435578,0.12482052541828374,0.3603651033047085
2,Tit For Tat,2.5113636363636362,0.4656732156732157,6.0,0.13386613386613386,0.18898462648462647,0.27668858918858913,0.35419441669441676,0.18013236763236765,0.11733785460271373,0.8785789395032851,0.12539921492192438,0.8798089421495763
3,Win-Stay Lose-Shift: C,2.508207070707071,0.5020535020535021,7.0,0.13386613386613386,0.28496503496503495,0.21708846708846705,0.2872266622266622,0.21071983571983569,0.12329334975153063,0.878485063784678,0.8764306104986389,0.12603908664025412
4,Alternator,2.482954545454546,0.4907245532245532,6.0,0.11688311688311688,0.2080835830835831,0.2826409701409701,0.33814796314796314,0.17112748362748362,0.8797079387225615,0.8767771067824198,0.12384618369383071,0.12307460405800472
5,Random: 0.5,2.4501262626262625,0.49995143745143744,7.0,0.4945054945054945,0.2787004662004662,0.22125097125097126,0.28033771783771777,0.2197108447108447,0.5044787720210432,0.5017054459170341,0.4994997438431149,0.496204691966091
6,Remorseful Prober: 0.1,2.422348484848485,0.5027333777333778,6.0,0.13786213786213786,0.21018564768564768,0.29254773004773005,0.32179625929625927,0.17547036297036298,0.1954197574370264,0.8060586392931873,0.19956123650362276,0.8697116114885478
7,Gradual,2.3415404040404035,0.5468628593628594,5.0,0.12287712287712288,0.23877511377511376,0.30808774558774565,0.29265179265179264,0.160485347985348,0.6760724338712861,0.742376066303203,0.20816178549389236,0.6588953262887158
8,Prober,2.3383838383838382,0.5367757242757243,5.0,0.8771228771228772,0.2176920301920302,0.319083694083694,0.29984598734598733,0.16337828837828836,0.3093679524754841,0.8512379591941751,0.15851041077922784,0.8478197593972429
9,Hard Tit For Tat,1.683712121212121,0.7260517260517261,2.0,0.1088911088911089,0.2513805638805639,0.4746711621711622,0.1718767343767344,0.10207153957153958,0.7367134350785655,0.8779780698366078,0.45587112101302874,0.8774308944534931
10,"BackStabber: ('D', 'D')",1.4766414141414144,0.8119172494172494,1.0,0.13186813186813187,0.3060619935619936,0.5058552558552558,0.09343434343434344,0.09464840714840717,0.8552331540178798,0.8736796249382486,0.509250846624057,0.713159891699319
11,Grudger,1.2853535353535355,0.8687215562215562,0.0,0.12787212787212787,0.32430069930069927,0.544420856920857,0.04913836163836165,0.08214008214008214,0.8750711846218767,0.8759819469547815,0.8079082196701751,0.8825879061475329
