Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,4.16681654676259,0.026309721453606345,8.0,0.035256410256410256,0.02096015495296071,0.005349566500645637,0.7789038000368935,0.1947864785095001,0.02882619134668375,0.053169835630871465,0.02627809681512743,0.02484984037350045
1,Tit For 2 Tats,3.3920863309352516,0.23322495849474267,7.0,0.03205128205128205,0.06918695812580704,0.16403800036893562,0.6082826046854823,0.15849243681977493,0.030625225173591893,0.641032821588392,0.02828922765393357,0.2780006118025883
2,Gradual,2.7972122302158278,0.4076162147205313,5.0,0.030448717948717948,0.11438157166574434,0.2932346430547869,0.46391348459693776,0.1284703006825309,0.7069565139939022,0.7603446520416625,0.040796580584920666,0.5796257354778469
3,Random: 0.5,2.039118705035971,0.4970023980815348,4.0,0.5240384615384616,0.21801789337760558,0.27898450470392916,0.21972422062350122,0.28327338129496404,0.48121334608156674,0.497250410049502,0.5010041522699904,0.5013690228785925
4,Win-Stay Lose-Shift: C,1.9527877697841727,0.5087852794687328,3.0,0.028846153846153848,0.20353717026378898,0.3052481092049437,0.20851780114370044,0.28269691938756686,0.02486801850903735,0.9731823637689527,0.9730324475055194,0.026501502179310837
5,Forgiving Tit For Tat,1.8053057553956835,0.5963152554879173,3.0,0.022435897435897436,0.1591841911086516,0.43713106437926574,0.23019276886183357,0.17349197565024904,0.02701734864236278,0.9707557063067339,0.04018924342827663,0.944636003860164
6,Tit For Tat,1.6173561151079134,0.6334509315624424,3.0,0.017628205128205128,0.1764434606161225,0.4570074709463199,0.17798837852794688,0.18856068990961078,0.030453345865307194,0.9729691198517143,0.03163563678282662,0.9723410026005962
7,Remorseful Prober: 0.1,1.387589928057554,0.6812857406382586,2.0,0.028846153846153848,0.1922269876406567,0.489058752997602,0.12496541228555616,0.1937488470761852,0.13226806315791195,0.9121257823707243,0.12652133363217302,0.9717046958732807
8,Suspicious Tit For Tat,1.3349820143884892,0.6869350673307508,2.0,0.9743589743589743,0.15656705404906845,0.5303680132816824,0.147931654676259,0.16513327799299024,0.027692637026558803,0.9729988535911553,0.025767275410597753,0.9704527498166359
