Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,4.169034090909092,0.006534090909090909,10.0,0.004545454545454545,0.005454545454545454,0.0010795454545454546,0.7952272727272726,0.19823863636363637,0.043478260869565216,0,0.006453108567616752,0.006471569794128234
1,Alternator,3.8963068181818183,0.10375,9.0,0.008181818181818182,0.02872159090909091,0.07502840909090909,0.7079829545454546,0.18826704545454545,0.9971686151624635,0.9925614846303026,0.006835845683144592,0.014045806228398088
2,Gradual,3.2713068181818183,0.2533238636363636,8.0,0.005454545454545455,0.058409090909090904,0.19491477272727273,0.5913920454545454,0.1552840909090909,0.4452619098386318,0.40763387356814784,0.01828038763591145,0.6248233872020077
3,Tit For 2 Tats,3.241477272727273,0.27948863636363636,8.0,0.0018181818181818182,0.03528409090909091,0.24420454545454542,0.6126136363636363,0.10789772727272728,0.016172054962398447,0.9558812461547189,0.006639084611520031,0.30356632707508857
4,"BackStabber: ('D', 'D')",3.1931818181818183,0.34423295454545455,7.0,0.007272727272727273,0.06892045454545453,0.2753125,0.5832954545454544,0.07247159090909092,0.8939584040096833,0.8852346813453967,0.035777151509260585,0.13949734100688416
5,Prober,2.2386363636363638,0.5705113636363637,5.0,0.990909090909091,0.14661931818181817,0.4238920454545454,0.34383522727272725,0.08565340909090909,0.24820728346979445,0.7286010654217653,0.08072893964145217,0.6096467543338168
6,Random: 0.5,2.231534090909091,0.501875,5.0,0.519090909090909,0.24727272727272726,0.2546022727272727,0.2469602272727273,0.2511647727272728,0.4891332855278463,0.49345364553168625,0.5070701929338782,0.48029593787859715
7,Forgiving Tit For Tat,1.8664772727272727,0.5921875,4.0,0.006363636363636364,0.0834659090909091,0.508721590909091,0.3066193181818182,0.10119318181818181,0.006168229638486524,0.9950107000064331,0.005066120441720967,0.9115526804243779
8,Tit For Tat,1.8238636363636365,0.5977556818181818,4.0,0.0018181818181818182,0.09207386363636362,0.5056818181818181,0.2932102272727273,0.10903409090909091,0.009060284390044191,0.9942179492081079,0.006367882837395887,0.9965957284915679
9,Hard Tit For Tat,1.1519886363636362,0.7845170454545455,2.0,0.005454545454545455,0.06323863636363636,0.7212784090909091,0.17880681818181815,0.03667613636363636,0.8841848557150599,0.993560516652393,0.2961831714457723,0.9954398385523774
10,Suspicious Tit For Tat,0.8465909090909092,0.8136647727272728,2.0,0.9936363636363637,0.05434659090909093,0.7593181818181819,0.13784090909090913,0.04849431818181819,0.02045903701042041,0.9941265697573616,0.008152366897215914,0.9938355776362819
11,Defector,0.4630681818181818,0.9936647727272727,0.0,0.9936363636363637,0.15926136363636365,0.834403409090909,0.000653409090909091,0.005681818181818182,0.9970693491599504,0.9930035011342642,1.0,0.9941176470588236
