Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,3.0021865889212824,0.2631195335276968,14.0,0.265527950310559,0.1595734567118773,0.1035460768158195,0.4477753834453036,0.28910508302699967,0.26148460904593557,0.26469772213485865,0.26530693092219043,0.2613410386045497
1,Tit For 2 Tats,2.764212827988338,0.3601533781214349,12.0,0.2841614906832298,0.19628596780327037,0.1638674103181645,0.38114780073520094,0.2586988211433642,0.2645936807475975,0.5389237809446572,0.2662558269353043,0.4358079051789225
2,Forgiving Tit For Tat,2.446428571428571,0.4775953859804791,8.0,0.2841614906832298,0.24451768284953737,0.23307770313094184,0.29677398909874514,0.2256306249207758,0.26352547059457204,0.736028531568307,0.262247563283107,0.731241536520519
3,Tit For Tat,2.438046647230321,0.4799879579160857,8.5,0.27639751552795033,0.24581696032450245,0.23417099759158325,0.2935733299530992,0.22643871213081507,0.2668863362593924,0.7406248383656768,0.2621420618356306,0.7313139105162202
4,Win-Stay Lose-Shift: C,2.4260204081632653,0.49478704525288375,9.0,0.26242236024844723,0.2712320953226011,0.22355494993028271,0.27601723919381416,0.22919571555330204,0.2643149094317705,0.7276417149991118,0.7321750649272075,0.2656316227602199
5,Alternator,2.41399416909621,0.496323995436684,8.0,0.2422360248447205,0.2435828368614527,0.2527411585752314,0.2937159335784003,0.20996007098491573,0.7342688314173864,0.7334683316805934,0.26386166209422945,0.269826953292969
6,Suspicious Tit For Tat,2.4114431486880465,0.4841234630498162,8.5,0.7577639751552795,0.2439472683483331,0.24017619470148308,0.29322474331347453,0.22265179363670937,0.26495657507056997,0.7327012147952182,0.2615698252105813,0.7343178006632097
7,Remorseful Prober: 0.1,2.402332361516035,0.4928856635822031,8.0,0.2670807453416149,0.2526302446444416,0.24025541893776148,0.2849854227405248,0.2221289136772721,0.3108982561678072,0.6904982653440328,0.3095747138596932,0.7220460080734988
8,Random: 0.5,2.4001457725947524,0.5004911902649258,8.0,0.5,0.2724996831030549,0.227991507161871,0.27146976803143624,0.22803904170363795,0.5057985984178879,0.49676988539728634,0.49846912900821516,0.5027416702208597
9,Prober,2.316690962099125,0.5344150082393205,7.0,0.718944099378882,0.26982190391684624,0.26459310432247435,0.25692419825072893,0.20866079350995057,0.39694284249851225,0.7150758969642824,0.3216037561977658,0.7128802734527014
10,Gradual,2.254737609329446,0.5530010140702244,5.0,0.2531055900621118,0.28130941817720884,0.27169159589301556,0.2419032830523514,0.2050957028774243,0.5742491970092595,0.6424390423728529,0.4005964916928432,0.614018409579182
11,Hard Tit For Tat,2.0051020408163263,0.6516351882367853,3.0,0.2701863354037267,0.30848333122068705,0.34315185701609835,0.18321396881734062,0.16515084294587395,0.6334621352748734,0.7338936067800772,0.5234063955984151,0.734718238322108
12,"BackStabber: ('D', 'D')",1.8986880466472305,0.6913423754595006,2.0,0.265527950310559,0.32885980479148186,0.36248257066801876,0.152379896057802,0.15627772848269744,0.7166136254004597,0.7254687209717474,0.6059866651885077,0.6682527378573161
13,Grudger,1.8283527696793005,0.7244422613766003,1.0,0.2701863354037267,0.34348459880846754,0.3809576625681329,0.13024464444162762,0.14531309418177213,0.7354712260843472,0.7346999455304472,0.7011397940739924,0.7258189231381446
14,Defector,1.818877551020408,0.7350583090379009,0.0,0.7546583850931677,0.3489193814171631,0.3861389276207377,0.125047534541767,0.1398941564203321,0.7383249771196178,0.7319734782079074,0.7272768811584936,0.7309667402192845
