Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,4.153225806451613,0.16184587813620072,10.0,0.017777777777777778,0.0867562724014337,0.07508960573476701,0.7681541218637993,0.07,0.5551913628562367,0.6408113758369228,0.027461372757107045,0.6569156635190806
1,Forgiving Tit For Tat,3.0814516129032254,0.34867383512544803,6.0,0.022222222222222223,0.13338709677419353,0.2152867383512545,0.5143010752688172,0.13702508960573478,0.02719527685151719,0.9164494733221866,0.024012610955303444,0.7604156533109921
2,Win-Stay Lose-Shift: C,2.983870967741935,0.5106093189964158,8.0,0.015555555555555555,0.35413978494623655,0.15646953405017924,0.35926523297491036,0.13012544802867385,0.025086767230481883,0.9741812513153446,0.973519327573721,0.030703905589527847
3,Tit For Tat,2.932258064516129,0.3815232974910394,6.0,0.03333333333333333,0.14951612903225805,0.23200716845878136,0.4722043010752689,0.14627240143369175,0.022119090227040377,0.9655052026152443,0.027049558353793485,0.9732658131061427
4,Prober,2.8524193548387102,0.48195340501792117,6.0,0.9755555555555555,0.2477777777777778,0.2341756272401434,0.39571684587813616,0.12232974910394265,0.2135740184083708,0.8452469247210248,0.09668220716744341,0.8855512426020787
5,"BackStabber: ('D', 'D')",2.7620967741935485,0.5002329749103943,5.0,0.017777777777777778,0.12867383512544803,0.3715591397849462,0.4613261648745519,0.03844086021505376,0.8014527853773512,0.9584209163596231,0.08602028803257364,0.3857307841497545
6,Remorseful Prober: 0.1,2.6379032258064514,0.46448028673835123,5.0,0.02,0.1973118279569892,0.267168458781362,0.37913978494623657,0.15637992831541211,0.12143120102612459,0.7658828817745926,0.12015981391507013,0.9737033288594816
7,Suspicious Tit For Tat,2.3532258064516127,0.497168458781362,5.0,0.9688888888888889,0.1354121863799283,0.3617562724014336,0.3729032258064516,0.12992831541218636,0.026470608542043184,0.9802579636127167,0.02604645683774196,0.9730146963564122
8,Hard Tit For Tat,1.396774193548387,0.7553584229390681,2.0,0.03333333333333333,0.1153584229390681,0.64,0.2146774193548387,0.029964157706093193,0.8280646435706818,0.9749351302694558,0.231594576638323,0.9756406115814537
9,Defector,0.8693548387096774,0.9748387096774194,0.0,0.98,0.26711469534050186,0.7077240143369178,0.00724014336917563,0.01792114695340502,0.9768907837133135,0.9743374501845811,0.9621910826900948,0.9704356568353895
10,Grudger,0.8080645161290322,0.9268100358422939,1.0,0.03333333333333333,0.19523297491039426,0.7315770609318996,0.047885304659498217,0.02530465949820789,0.9632206811902485,0.9770889487492511,0.6435849923570716,0.9692859527528472
