Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.3488372093023258,0.4945736434108527,2.0,0.6333333333333333,0.26666666666666666,0.22790697674418603,0.25426356589147286,0.2511627906976744,0.555245283018868,0.43535002820211055,0.528208994118085,0.4378203133105094
1,Win-Stay Lose-Shift: C,2.294573643410853,0.49844961240310076,2.0,0.6333333333333333,0.25813953488372093,0.24031007751937983,0.24806201550387597,0.2534883720930233,0.5730864182266294,0.4214853440396919,0.3838038766077891,0.5948787390816377
2,Remorseful Prober: 0.1,2.275193798449613,0.49534883720930234,2.0,0.6666666666666666,0.26046511627906976,0.23488372093023258,0.2534883720930233,0.2511627906976744,0.5613501244135468,0.369960594960595,0.6004495317671469,0.42540036453079927
3,Tit For 2 Tats,2.193798449612403,0.5612403100775194,1.0,0.6333333333333333,0.27674418604651163,0.2844961240310077,0.23178294573643413,0.20697674418604653,0.5984409937888199,0.5109217679611887,0.6188414036026396,0.5169797522738699
