Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,4.012032085561497,0.0738235294117647,11.0,0.06909090909090909,0.05850267379679144,0.015320855614973261,0.7240641711229947,0.20211229946524065,0.0726953543699993,0.07655669967030947,0.07266923330670248,0.0767555822484265
1,Tit For 2 Tats,3.5200534759358284,0.2127807486631016,10.0,0.05818181818181818,0.09403743315508022,0.11874331550802139,0.6081283422459894,0.17909090909090908,0.08228306743437577,0.5677868183744554,0.07488228900228078,0.2724331225442194
2,Gradual,2.8495989304812834,0.3962566844919786,8.0,0.06909090909090909,0.16970588235294118,0.22655080213903744,0.43847593582887695,0.16526737967914437,0.6064560636150559,0.6878124767635541,0.10916627401173339,0.6452734303763324
3,Win-Stay Lose-Shift: C,2.5568181818181817,0.49828877005347594,7.0,0.06,0.2874064171122995,0.21088235294117644,0.29721925133689836,0.20449197860962565,0.07220378314705879,0.9285884598437805,0.9282806280064441,0.06823698003680741
4,Forgiving Tit For Tat,2.481283422459893,0.4600802139037433,6.0,0.08,0.16564171122994653,0.2944385026737968,0.36660427807486634,0.1733155080213904,0.07093142143180503,0.8762917696026683,0.07940154321329945,0.8365114228776335
5,Random: 0.5,2.4411764705882346,0.5027540106951872,6.0,0.5018181818181818,0.2800802139037433,0.22267379679144386,0.27430481283422453,0.22294117647058823,0.5007351514396464,0.4954621910873827,0.5144443325553993,0.49655485584577747
6,Remorseful Prober: 0.1,2.3689839572192515,0.502379679144385,5.5,0.056363636363636366,0.19868983957219252,0.30368983957219253,0.325,0.172620320855615,0.15350143003409558,0.7810184353424195,0.1607837807813681,0.9194249558664911
7,Suspicious Tit For Tat,2.2981283422459895,0.5108823529411765,5.0,0.9127272727272727,0.17427807486631017,0.33660427807486637,0.3201336898395722,0.16898395721925133,0.07349378874427591,0.9287935605677217,0.06954048304641332,0.9242193323527136
8,Prober,2.266042780748663,0.5832352941176471,5.0,0.9181818181818182,0.2534491978609626,0.32978609625668454,0.2684491978609626,0.14831550802139037,0.30672529902493667,0.8592590841601122,0.14901334070611325,0.8603651893957188
9,Hard Tit For Tat,1.495320855614973,0.7590106951871658,2.0,0.06727272727272728,0.20304812834224603,0.5559625668449197,0.1663368983957219,0.07465240641711231,0.8186914035976233,0.9219179754180075,0.4528348437283849,0.9268257428238528
10,Defector,1.1029411764705883,0.9273529411764706,0.0,0.9236363636363636,0.3045454545454545,0.6228074866310161,0.023957219251336894,0.04868983957219252,0.9240483274859309,0.9294557378698438,0.9266606093208118,0.9344425462990521
11,Grudger,1.0828877005347595,0.8864705882352941,1.0,0.05454545454545454,0.2614705882352941,0.625,0.049786096256684495,0.0637433155080214,0.9164359109445157,0.9247412753350859,0.6378555588897877,0.9349468172499328
