Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Remorseful Prober: 0.1,2.3247322297955213,0.49258262214330717,8.0,0.4479638009049774,0.2520762930293831,0.24050632911392403,0.26479179792657076,0.24262557993012196,0.46239228720333675,0.5262692187443814,0.4570896022484623,0.5324422371306121
1,Tit For Tat,2.3218111002921127,0.49642018443209807,8.0,0.4411764705882353,0.2582908528552609,0.2381293315768372,0.25946503236153273,0.24411478320636923,0.4481737674014912,0.5493503551667055,0.459555409535833,0.5382928823184797
2,Tit For 2 Tats,2.3213242453748784,0.48109857380147775,8.0,0.45701357466063347,0.2470931897588636,0.2340053840426141,0.26588006185921303,0.2530213643393092,0.45903803088695,0.5085921378269141,0.4601262668446886,0.5005841672419107
3,Win-Stay Lose-Shift: C,2.299902629016553,0.49733661721748096,7.0,0.45701357466063347,0.25588521679363074,0.24145140042385016,0.25857723810069305,0.244086144681826,0.45338652414483094,0.5377096723538257,0.552093593133794,0.4470392923518842
4,Alternator,2.2960077896786757,0.5044962483532849,6.0,0.47285067873303166,0.2578899135116559,0.24660633484162897,0.2565152643335815,0.23898848731313366,0.5474947468561836,0.5419627513459822,0.4613336708332657,0.46740882735369166
5,Forgiving Tit For Tat,2.2862706913339825,0.5020619737671115,7.0,0.4592760180995475,0.2561716020390629,0.24589037172804862,0.2527349790938771,0.2452030471390114,0.4597043310212036,0.5482815582262692,0.4632216045875962,0.5406436092502303
6,Prober,2.280915287244401,0.5087061114611375,6.0,0.5135746606334841,0.2587204307234091,0.24998568073772837,0.2516467151612349,0.23964717337762756,0.4746588429125279,0.5368820047930349,0.4829045614931813,0.5419204132582787
7,Random: 0.5,2.2760467380720546,0.5034079844206426,7.0,0.4638009049773756,0.2579185520361991,0.24548943238444357,0.2512744143421731,0.2453176012371843,0.49949619842921655,0.5004936492441381,0.5164694215244278,0.4987758846921319
8,Gradual,2.2658227848101267,0.5135746606334841,6.0,0.4434389140271493,0.2637894495675583,0.24978521106592588,0.2511025831949138,0.235322756171602,0.5095706411156937,0.5245013799865446,0.4949297522377015,0.5305446673118365
9,Suspicious Tit For Tat,2.2555988315481987,0.5052694885159517,6.5,0.5135746606334841,0.25345094220745745,0.25181854630849415,0.251789907783951,0.24294060370009735,0.4633354025342592,0.5447053027299463,0.46109824167960123,0.5531742062020439
10,"BackStabber: ('D', 'D')",2.2346640701071077,0.5304427515894381,5.0,0.4230769230769231,0.2678847585772381,0.2625579930122,0.236382381579701,0.2331748668308609,0.5359125365811581,0.5360935451265371,0.5376835312495578,0.5166314577656455
11,Hard Tit For Tat,2.230282375851996,0.5331634114210436,4.5,0.4819004524886878,0.26880119136262104,0.26436222005842264,0.23979036600034367,0.22704622257861276,0.5234003439173124,0.5406752718563637,0.5265823218648324,0.5451169483502238
12,Defector,2.2093476144109054,0.5422991007503294,3.0,0.5407239819004525,0.2754739675811902,0.2668251331691391,0.23068331519560115,0.22701758405406955,0.5446982154226313,0.5476044475504723,0.5453430719388419,0.5304081657347087
13,Grudger,2.1996105160662127,0.5418981614067243,4.0,0.49321266968325794,0.2747007274185233,0.2671974339882009,0.23397674551807088,0.22412509307520476,0.5382658950267373,0.54938384518521,0.5412121869311823,0.5416128019271044
