Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,3.5516666666666667,0.12554166666666666,10.0,0.1375,0.08958333333333333,0.03595833333333333,0.6039583333333334,0.27049999999999996,0.13463769651375174,0.11658224121276506,0.1264295287525451,0.1228426414415456
1,Gradual,2.6025,0.45920833333333333,6.0,0.1175,0.21908333333333338,0.24012500000000006,0.35283333333333333,0.18795833333333334,0.5744293937510714,0.6693537353521791,0.1833885558736966,0.6386008323985612
2,Tit For Tat,2.5408333333333335,0.45708333333333334,6.0,0.1225,0.19516666666666665,0.2619166666666667,0.3540833333333333,0.18883333333333335,0.12721765035477803,0.8640577560191682,0.1277495630888939,0.8716469778835503
3,Alternator,2.4941666666666666,0.47425,6.0,0.115,0.20204166666666667,0.27220833333333333,0.336375,0.189375,0.8665473788511913,0.877158256010304,0.12986890583176908,0.12562694862293902
4,Win-Stay Lose-Shift: C,2.484166666666667,0.491875,6.0,0.1,0.279375,0.2125,0.28379166666666666,0.22433333333333336,0.12321409547147769,0.8742393040332125,0.8705956976863665,0.12977341535011636
5,Forgiving Tit For Tat,2.480833333333333,0.464125,5.0,0.11,0.19541666666666666,0.2687083333333333,0.3450416666666667,0.19083333333333333,0.12792519824306675,0.867527704546952,0.129143810574945,0.8573799310248283
6,Remorseful Prober: 0.1,2.445,0.4880833333333333,5.0,0.105,0.2175416666666667,0.2705416666666667,0.3207083333333333,0.1912083333333333,0.20681993728368595,0.785241771566294,0.1976750769066456,0.8600146747879615
7,Random: 0.5,2.4225,0.5012083333333334,6.0,0.4925,0.27570833333333333,0.22549999999999995,0.2752083333333333,0.22358333333333333,0.4890524216892394,0.510403509805964,0.50289656664311,0.503945620292969
8,"BackStabber: ('D', 'D')",1.8075,0.7058333333333333,2.0,0.105,0.2806666666666666,0.4251666666666667,0.17425000000000002,0.11991666666666667,0.8074406081862027,0.8598534765344814,0.37488768091497493,0.5831844181690995
9,Hard Tit For Tat,1.7008333333333334,0.7317083333333333,2.0,0.0925,0.25679166666666664,0.47491666666666665,0.16,0.10829166666666667,0.73915399106721,0.8749422155330709,0.4491146250117211,0.8817995811272571
10,Defector,1.2275,0.872375,0.0,0.8675,0.30870833333333336,0.5636666666666668,0.044958333333333336,0.08266666666666667,0.8763533657274717,0.870542428636185,0.8748030954371728,0.8671453885416369
