Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,2.9960317460317465,0.26953768757047447,12.0,0.24863387978142076,0.16458495966692685,0.10495272790354758,0.4418206262468558,0.2886416861826698,0.2687017500409796,0.2566111564404213,0.27347171988411173,0.2695354462233353
1,Suspicious Tit For Tat,2.4272486772486768,0.48447393529360744,7.0,0.73224043715847,0.24390667013617837,0.2405672651574291,0.29534218058808226,0.22018388411831036,0.26670992405021215,0.7320470945756661,0.26481514812852325,0.7297074927662089
2,Tit For Tat,2.3994708994708995,0.48119958365860005,7.0,0.25956284153005466,0.2428441321883945,0.23835545147020554,0.29120045103651654,0.22759996530488336,0.2684003393986944,0.741397510347483,0.2633309385563091,0.7299230622032863
3,Win-Stay Lose-Shift: C,2.395502645502645,0.4949908925318761,7.0,0.2609289617486339,0.26717408274785326,0.22781680978402294,0.2704701188307746,0.23453898863734926,0.2644247647054336,0.7330795866143186,0.7318387997272987,0.27016879706777996
4,Alternator,2.3941798941798944,0.49390667013617834,7.0,0.25546448087431695,0.24290918553213633,0.250997484604042,0.2924147801196982,0.21367854974412348,0.7304191988523011,0.7378778993448586,0.2666547416663883,0.26345372237282444
5,Forgiving Tit For Tat,2.388888888888889,0.4831511839708561,7.0,0.2718579234972678,0.2437765634486946,0.23937462052216152,0.28747072599531615,0.22937809003382773,0.265822548150656,0.7406337787289453,0.2635703776508471,0.7300515379188423
6,Random: 0.5,2.376984126984127,0.5045320496140169,7.0,0.5327868852459017,0.27261687917425625,0.2319151704397606,0.2670439760603695,0.22842397432561368,0.5070819710037551,0.5053951073774171,0.5061312227792835,0.49423361515607894
7,Remorseful Prober: 0.1,2.35978835978836,0.4963353283025414,6.0,0.23770491803278687,0.25412004510365166,0.24221528319888982,0.2800329603608292,0.22363171133662932,0.31313106158205284,0.7030507221876547,0.31392211396363684,0.7231339217112622
8,Gradual,2.32010582010582,0.5259562841530054,6.0,0.22814207650273224,0.26864862520600225,0.2573076589470032,0.2589990458842918,0.21504466996270277,0.5359610309320769,0.6212170402633878,0.3788882003251965,0.6048155673940124
9,Prober,2.2949735449735447,0.5381212594327348,6.0,0.7431693989071039,0.2759996530488334,0.2621216063839014,0.2525153959580189,0.20936334460924622,0.4076218538168017,0.7137254472723696,0.3234081882161925,0.7190090948276686
10,Hard Tit For Tat,1.9431216931216932,0.6576676207823748,2.0,0.25956284153005466,0.3056206088992975,0.35204701188307747,0.17525370804059331,0.16707867117703185,0.6400805129393116,0.7394103574713015,0.520088405796102,0.7394475836390421
11,"BackStabber: ('D', 'D')",1.9206349206349207,0.6693772226559112,1.0,0.25546448087431695,0.3126463700234192,0.356730852632492,0.16423800850030357,0.16638476884378525,0.7100998781481692,0.7185136312947739,0.5685402490589992,0.6296028481204252
12,Defector,1.7698412698412698,0.735644895480961,0.0,0.726775956284153,0.340402463353283,0.39524243212767796,0.12284239743256137,0.14151270708647756,0.7374849406147486,0.7379938501928036,0.7323600486847246,0.7301909218300898
