Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.387581168831169,0.7178428189457601,3.0,0.9919786096256684,0.6203208556149733,0.09752196333078685,0.06209415584415585,0.220063025210084,0.9860885163737074,0.36638616939468416,0.541456784484845,0.3174020525315892
1,Forgiving Tit For Tat,2.3652597402597406,0.6631493506493507,1.0,0.983957219251337,0.5294117647058824,0.1337375859434683,0.1207266997708174,0.21612394957983197,0.9888449325160165,0.4262530180004146,0.9901596072287788,0.12494824663666611
2,Tit For Tat,2.3222402597402594,0.5950152788388082,2.0,0.9893048128342246,0.45595397249809017,0.13906130634071812,0.1360532849503438,0.268931436210848,0.9874669025916784,0.017110474248785364,0.9914112196875852,0.012060065954432838
3,"BackStabber: ('D', 'D')",2.281655844155844,0.563813025210084,4.0,0.9866310160427807,0.5326585179526356,0.031154507257448436,0.06414724980901451,0.37203972498090143,0.9424965423415906,0.7350856559777064,0.34185444042054025,0.10474269732372594
4,Prober,2.2211850649350646,0.3700343773873186,3.5,0.008021390374331552,0.23061497326203212,0.13941940412528647,0.22295168067226892,0.4070139419404126,0.8707424504688361,0.11605524600896082,0.8195893295943624,0.018990016964981146
5,Cooperator,2.125811688311688,0.9880395339954163,0.0,0.983957219251337,0.6984816653934302,0.28955786860198623,0.008451107715813597,0.0035093582887700536,0.9898890286044967,0.9878785732470579,0.9837804959897983,1.0
6,Suspicious Tit For Tat,2.122970779220779,0.4830261650114591,5.0,0.00267379679144385,0.326370320855615,0.15665584415584413,0.16064266615737202,0.35633116883116883,0.9889921238730267,0.012932190383716713,0.9846060988207378,0.012437809687793549
7,Remorseful Prober: 0.1,2.042613636363636,0.3999713521772345,5.0,0.9732620320855615,0.2280605423987777,0.17191080977845685,0.18730901451489687,0.4127196333078686,0.8898597087076059,0.01635014574330007,0.8857443013970141,0.19654804920506025
8,Grudger,1.9797077922077921,0.26759453781512604,8.0,0.9786096256684492,0.25188598166539344,0.01570855614973262,0.1224933155080214,0.6099121466768526,0.9140011215606518,0.02095119468552448,0.09796745092601364,0.011286346680792095
9,Hard Tit For Tat,1.908279220779221,0.3057200152788388,8.0,0.9812834224598931,0.2893668831168831,0.01635313216195569,0.08126432391138273,0.6130156608097784,0.9397180628028858,0.023335045058808047,0.1555508070665873,0.010071010882831589
10,Alternator,1.8587662337662338,0.5018621084797555,3.0,1.0,0.0754153934300993,0.4264467150496562,0.28437738731856377,0.2137605042016807,0.01143995405835142,0.011026855123800267,0.9839447916070388,0.9908595116251714
11,Defector,1.7025162337662336,0.01114877769289534,10.0,0.0053475935828877,0.0017666157372039726,0.009382161955691366,0.17639896867838045,0.8124522536287242,0,0.03596409922397764,0.01706229037957238,0.011034287273445102
