Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,2.3641652123327517,0.13878500789495554,8.0,0.1111111111111111,0.05285464971328846,0.0859303581816671,0.332557688578631,0.5286573035264134,0.13246357439472733,0.1373759809627731,0.1404078643731514,0.13946253356012986
1,Grudger,2.354275741710297,0.15695725643369624,8.0,0.8624338624338624,0.06761960165101527,0.08933765478268095,0.3269065625086568,0.516136181057647,0.317049261735881,0.13754496761679474,0.15284154539798153,0.13553603789870078
2,"BackStabber: ('D', 'D')",2.342059336823735,0.1949915510124934,8.0,0.8624338624338624,0.09828527106014016,0.09670627995235323,0.31020249868417404,0.4948059503033325,0.4765938080637127,0.2583737548266668,0.164622077335405,0.1379832020448154
3,Remorseful Prober: 0.1,2.133798720186155,0.4509543200642677,5.0,0.8888888888888888,0.23557439264245547,0.21537992742181225,0.22036621513061302,0.3286794648051193,0.7936524602973712,0.14336341437307082,0.787989787165829,0.2088423623669896
4,Alternator,2.1326352530541013,0.502562397850356,4.0,0.8677248677248677,0.20321892573201475,0.2993434721183412,0.25554724507604093,0.24189035707360318,0.14697367321624863,0.1416973064688801,0.8569058718504982,0.8612435809513821
5,Forgiving Tit For Tat,2.114019778941245,0.47801878168370315,4.0,0.8677248677248677,0.25394055236987173,0.22407822931383137,0.2087038422116956,0.31327737610460127,0.8617520144575138,0.15097909208542853,0.8630387508982039,0.1579019116679065
6,Random: 0.5,2.0535194880744623,0.49959832682345773,4.0,0.5026455026455027,0.22122496468046204,0.2783733621429957,0.22402282611706692,0.27637884705947535,0.501005049109232,0.4891382813351264,0.5007563542194978,0.5061875061758354
7,Win-Stay Lose-Shift: C,2.023851076207097,0.5046123161306407,3.0,0.8306878306878307,0.2234410925510402,0.28117122357960056,0.21618327377489682,0.2792044100944624,0.8639943193737126,0.1421855686247803,0.14081868260973646,0.8609672919549877
8,Tit For 2 Tats,1.9301919720767886,0.6258345106512646,1.0,0.8835978835978836,0.34917864760796696,0.27665586304329753,0.12507271669575334,0.24909277265298208,0.8622238571032866,0.5851907032833892,0.863334687551455,0.36991060011404564
9,Cooperator,1.6666666666666667,0.8597745089891686,0.0,0.8677248677248677,0.4163827252832488,0.44339178370591986,0.07080528546497132,0.06942020554586,0.8563453822579888,0.8594844596283336,0.8532860131814075,0.8552642916882063
