Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Cooperator,3.326599326599327,0.20202020202020202,11.0,0.21487603305785125,0.13513927150290786,0.06688093051729416,0.5260177532904806,0.27196204468931745,0.20256225691332877,0.21004578904016455,0.2056169952880019,0.18825396050542362
1,Tit For 2 Tats,2.9124579124579126,0.31450872359963267,10.0,0.19834710743801653,0.17018671564126114,0.1443220079583716,0.4314355677992042,0.25405570860116317,0.1983158804161536,0.537707325974002,0.19375115911733365,0.40993208651773616
2,Forgiving Tit For Tat,2.441077441077441,0.47520661157024796,6.0,0.17355371900826447,0.23018059381695746,0.24502601775329047,0.30088766452402815,0.22390572390572394,0.19590498137247173,0.8032362545799306,0.20424835677727238,0.7949788994668114
3,Win-Stay Lose-Shift: C,2.4242424242424243,0.4895928986838078,7.0,0.19008264462809918,0.27043158861340677,0.219161310070401,0.27257422711968166,0.23783287419651053,0.20521172912167238,0.8068420838496124,0.798471510755546,0.19131495565086637
4,Remorseful Prober: 0.1,2.3720538720538724,0.495102540557086,6.0,0.21487603305785125,0.24548515457606365,0.24961738598102234,0.28818487909397,0.216712580348944,0.26900391538844654,0.7460422196121091,0.2623005201841444,0.7830148960568656
5,Gradual,2.3636363636363638,0.512243648607285,5.0,0.18181818181818182,0.25466789103152737,0.25757575757575757,0.27609427609427606,0.21166207529843895,0.5648566515258564,0.6423762853098196,0.2945527525024581,0.6231591269296789
6,Suspicious Tit For Tat,2.3299663299663305,0.49265381083562904,6.0,0.8099173553719008,0.22757881848790945,0.26507499234771964,0.297979797979798,0.20936639118457306,0.20814316986379067,0.8070204259609316,0.19510943136633652,0.791689893375679
7,Random: 0.5,2.282828282828283,0.5186715641261096,5.0,0.5289256198347108,0.2790021426385063,0.23966942148760334,0.2497704315886134,0.231558004285277,0.5369153701318222,0.496206687064395,0.5232510226899869,0.5089531083236516
8,Prober,2.195286195286195,0.5563207835935109,5.0,0.8429752066115702,0.27838996020814205,0.27793082338536884,0.24104683195592289,0.20263238445056628,0.359524377697876,0.7546321168587191,0.24977397126247347,0.783026378543235
9,Hard Tit For Tat,1.8619528619528618,0.687174778083869,2.0,0.18181818181818182,0.30042852770125494,0.386746250382614,0.16299357208448118,0.14983164983164984,0.7013123548495211,0.7821809798616605,0.5374386951851137,0.802325887999035
10,Grudger,1.728956228956229,0.7679828588919498,1.0,0.18181818181818182,0.34067952249770433,0.42730333639424545,0.10774410774410774,0.12427303336394245,0.7802159513200443,0.7921504724734244,0.7074926336168512,0.7772616660126545
11,Defector,1.5723905723905722,0.8013468013468014,0.0,0.7768595041322314,0.3440465258647077,0.4573002754820937,0.08187940006121824,0.11677379859198042,0.8168173758088265,0.7897969093425382,0.8040031419421745,0.8057610399057336
