Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.300462962962963,0.6154398148148148,4.0,0.9708333333333333,0.47130787037037036,0.14413194444444447,0.12468749999999999,0.2598726851851852,0.9448165190508945,0.37504905863761845,0.399364645724221,0.26790257728804506
1,Forgiving Tit For Tat,2.2865740740740743,0.5778356481481481,3.0,0.9510416666666667,0.3940277777777778,0.18380787037037036,0.16906249999999998,0.25310185185185186,0.965247258865269,0.21322096028848583,0.9630515129433714,0.09858789947889757
2,Tit For Tat,2.2430555555555554,0.529050925925926,4.0,0.9604166666666667,0.34447916666666667,0.18457175925925925,0.18042824074074074,0.2905208333333333,0.9665109118805946,0.03581758113102914,0.9608621971395076,0.03869019346571397
3,Prober,2.2421296296296296,0.3824768518518519,5.0,0.03333333333333333,0.2011574074074074,0.18131944444444445,0.25597222222222227,0.36155092592592597,0.8967703495998388,0.1005256794043412,0.7820053586116736,0.04636235981184401
4,"BackStabber: ('D', 'D')",2.2407407407407405,0.3882175925925926,7.0,0.9697916666666667,0.3298842592592593,0.05833333333333334,0.15991898148148148,0.45186342592592593,0.8761981196574414,0.5584483406073993,0.1894583358138823,0.047032861144483934
5,Suspicious Tit For Tat,2.1453703703703706,0.4721296296296296,5.0,0.035416666666666666,0.2771527777777778,0.19497685185185187,0.19781250000000006,0.33005787037037043,0.9562732432199387,0.038980522577070596,0.962502857782806,0.037651585453298685
6,Remorseful Prober: 0.1,2.1314814814814813,0.43496527777777777,7.0,0.9604166666666667,0.24256944444444448,0.19239583333333332,0.20716435185185186,0.35787037037037034,0.8658266903842887,0.03969565107270311,0.8651437515989485,0.18202698612610668
7,Win-Stay Lose-Shift: C,2.0851851851851855,0.5421296296296296,4.0,0.9510416666666667,0.2803009259259259,0.26182870370370365,0.19738425925925923,0.26048611111111114,0.9617079312688878,0.03418048637875363,0.03853300195769659,0.9633294606205293
8,Alternator,2.051851851851852,0.5022453703703704,4.0,0.96875,0.12358796296296297,0.3786574074074074,0.29545138888888883,0.2023032407407408,0.039862415338048886,0.03427304814552803,0.9624896099124115,0.9646231770085191
9,Defector,2.0435185185185185,0.03648148148148148,11.0,0.034375,0.009849537037037037,0.026631944444444444,0.26275462962962964,0.7007638888888889,0.04323314726917191,0.03494248273188865,0.03749528133308173,0.036392210116031574
10,Cooperator,2.034259259259259,0.9630439814814815,0.0,0.9572916666666667,0.6352430555555556,0.32780092592592597,0.02423611111111111,0.012719907407407407,0.9647190104649767,0.9615820151743559,0.9703890673273206,0.9647880774339619
11,Hard Tit For Tat,2.0083333333333337,0.21555555555555556,11.0,0.9677083333333333,0.17347222222222222,0.042083333333333334,0.17731481481481484,0.6071296296296296,0.7260049221401595,0.030791837274609296,0.1415936266920437,0.035958982582188756
12,Random: 0.5,1.9986111111111111,0.49833333333333335,4.0,0.471875,0.21081018518518518,0.2875231481481481,0.21187499999999998,0.28979166666666667,0.5014880894261325,0.5031938522946476,0.5007014629126252,0.4863620411754093
