Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,"BackStabber: ('D', 'D')",2.6705882352941175,0.739161220043573,7.0,1.0,0.7264161220043573,0.012745098039215686,0.05620915032679737,0.20462962962962963,0.9922109988776655,0.8125,0,0
1,Gradual,2.655882352941177,0.831917211328976,1.0,1.0,0.7766339869281046,0.05528322440087147,0.0406318082788671,0.12745098039215685,1.0,0.440165824407349,0.4262184362351307,0.2104721424128432
2,Tit For 2 Tats,2.6465686274509803,0.8775599128540305,0.0,1.0,0.8236383442265796,0.053921568627450976,0.013507625272331153,0.10893246187363834,1.0,0.8140020898641588,1.0,0
3,Tit For Tat,2.614705882352941,0.7553376906318083,0.0,1.0,0.6366013071895424,0.11873638344226578,0.11584967320261434,0.1288126361655773,1.0,0,1.0,0
4,Forgiving Tit For Tat,2.610294117647059,0.7600762527233116,0.0,1.0,0.6424291938997821,0.1176470588235294,0.11258169934640523,0.12734204793028323,1.0,0.5140646976090014,1.0,0
5,Win-Stay Lose-Shift: C,2.503921568627451,0.7871459694989107,1.0,1.0,0.6535947712418301,0.1335511982570806,0.08022875816993465,0.13262527233115468,1.0,0,0,1.0
6,Grudger,2.4078431372549023,0.6112745098039216,1.0,1.0,0.6063725490196079,0.004901960784313725,0.05125272331154683,0.3374727668845316,1.0,0,0,0
7,Suspicious Tit For Tat,2.267156862745098,0.523474945533769,3.0,0.0,0.31508714596949894,0.20838779956427014,0.21105664488017428,0.2654684095860566,1.0,0,1.0,0
8,Remorseful Prober: 0.1,2.196078431372549,0.4650326797385621,6.0,1.0,0.2821350762527233,0.18289760348583878,0.20773420479302832,0.3272331154684095,0.8981928271089877,0,0.8990230591656942,0.40575038155447307
9,Random: 0.5,1.7877450980392156,0.5018518518518519,2.0,0.5055555555555555,0.1849128540305011,0.3169389978213507,0.1827342047930283,0.3154139433551198,0.5241837289124275,0.49629848062518345,0.49873334156106364,0.5069935946503877
10,Defector,1.5313725490196077,0.0,9.0,0.0,0.0,0.0,0.1332244008714597,0.8667755991285404,0,0,0,0
