Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Forgiving Tit For Tat,2.617283950617284,0.8145208700764256,0.0,1.0,0.7067411326670585,0.10777973740936704,0.07867920830883794,0.10679992161473643,1.0,0.5295275590551181,1.0,0
1,"BackStabber: ('D', 'D')",2.512345679012346,0.7026259063296101,6.0,1.0,0.6197334901038604,0.08289241622574955,0.08641975308641976,0.2109543405839702,0.9534953831312017,0.7875,0,0
2,Remorseful Prober: 0.1,2.5123456790123457,0.6532431902802274,4.0,1.0,0.5156770527140897,0.13756613756613756,0.15951401136586318,0.18724279835390945,0.9029137856442524,0,0.8859479266230463,0.5651704684817268
3,Win-Stay Lose-Shift: C,2.4506172839506175,0.7835586909660984,1.0,1.0,0.6356065059768763,0.14795218498922202,0.08348030570252793,0.1329610033313737,1.0,0,0,1.0
4,Grudger,2.4382716049382718,0.6307074270037233,2.0,1.0,0.6008230452674896,0.029884381736233583,0.06682343719380755,0.30246913580246915,1.0,0,0,0
5,Alternator,2.4259259259259256,0.5,6.0,1.0,0.19625710366451105,0.3037428963354889,0.3333333333333333,0.16666666666666666,0,0,1.0,1.0
6,Tit For 2 Tats,2.3271604938271606,0.8200078385263571,0.0,1.0,0.7108563590045072,0.10915147952184989,0.0009798157946306093,0.17901234567901236,1.0,0.8137254901960784,1.0,0
7,Prober,2.2901234567901234,0.34969625710366453,3.0,0.0,0.18626298255927887,0.16343327454438564,0.2718009014305311,0.37850284146580443,0.75,0.4148598049460119,0.7062499999999999,0.06666666666666667
8,Defector,2.1604938271604937,0.0,9.0,0.0,0.0,0.0,0.29012345679012347,0.7098765432098766,0,0,0,0
9,Cooperator,2.1296296296296293,1.0,0.0,1.0,0.7112482853223594,0.2887517146776406,0.0,0.0,1.0,1.0,0,0
