Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Tit For Tat,2.840229885057471,0.8502908184461986,0.0,1.0,0.7043484281955408,0.14594239025065778,0.1445159950145409,0.005193186539260489,1.0,0,1.0,0
1,Forgiving Tit For Tat,2.839655172413793,0.8588838111064949,0.0,1.0,0.7181761528874117,0.14070765821908318,0.13726630660573327,0.0038498822877717762,1.0,0.519361170592434,1.0,0
2,"BackStabber: ('D', 'D')",2.6339080459770114,0.7220675806674975,7.0,1.0,0.7145963162996815,0.007471264367816091,0.054022988505747126,0.2239094308267553,0.9959268325853394,0.8125,0,0
3,Tit For 2 Tats,2.6155172413793104,0.9017310621797535,0.0,1.0,0.8374740340673039,0.06425702811244981,0.0010178645616950562,0.09725107325855147,1.0,0.914273449238034,1.0,0
4,Cooperator,2.518965517241379,1.0,0.0,1.0,0.8397451876471402,0.1602548123528597,0.0,0.0,1.0,1.0,0,0
5,Hard Tit For Tat,2.4120689655172414,0.6089530535936851,2.0,1.0,0.6060794903752943,0.0028735632183908046,0.05172413793103449,0.33932280847528046,1.0,0,0,0
6,Grudger,2.409770114942529,0.6077066888242626,2.0,1.0,0.6048331256058718,0.0028735632183908046,0.05172413793103449,0.340569173244703,1.0,0,0,0
7,Suspicious Tit For Tat,2.3977011494252873,0.5951253289018141,4.0,0.0,0.39597701149425285,0.19914831740756128,0.2011840465309514,0.20369062456723444,1.0,0,1.0,0
8,Prober,2.3114942528735627,0.40592715690347597,3.0,0.0,0.3073397036421548,0.09858745326132115,0.19889904445367676,0.3951737986428473,0.8125,0.5749420901323038,0.7321312540610786,1.0
9,Remorseful Prober: 0.1,2.24367816091954,0.4699972303005124,5.0,1.0,0.24808198310483315,0.2219152471956793,0.24455754050685502,0.2854452291926326,0.9046325078188541,0,0.8970576004868956,0.6668485964309502
10,Alternator,2.2264367816091957,0.5,6.0,1.0,0.11031713059133086,0.38968286940866914,0.3488021049716106,0.15119789502838943,0,0,1.0,1.0
