Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.6964426877470355,0.8416647291327598,1.0,1.0,0.793753390684337,0.04791133844842285,0.0394791908858405,0.11885607998139967,1.0,0.44517383684775846,0.5692599845706485,0.18486967904408327
1,Forgiving Tit For Tat,2.649802371541502,0.7772611020692862,0.0,1.0,0.668356196233434,0.10890490583585209,0.10582035185615747,0.11691854607455628,1.0,0.018137847642079808,1.0,0
2,Tit For 2 Tats,2.5011857707509884,0.8015500271254747,0.0,1.0,0.7521506626365961,0.04939936448887856,0.012043710764938384,0.1864062621095869,1.0,0.7475275093934514,1.0,0
3,Win-Stay Lose-Shift: C,2.456916996047431,0.7498721227621483,1.0,1.0,0.5989769820971866,0.15089514066496165,0.10168177943114004,0.14844609780671159,1.0,0,0,1.0
4,Grudger,2.2956521739130435,0.5579632643571263,2.0,1.0,0.5540106951871657,0.003952569169960474,0.047105324343176,0.3949314112996978,1.0,0,0,0
5,Cooperator,2.2932806324110673,1.0,0.0,1.0,0.7647988839804697,0.23520111601953037,0.0,0.0,1.0,1.0,0,0
6,Hard Tit For Tat,2.2758893280632413,0.5682554444702782,2.0,1.0,0.5590482833449585,0.009207161125319696,0.04223823916918546,0.3895063163605363,1.0,0,0.1362365161805833,0
7,Prober,2.2521739130434777,0.3877237851662404,2.0,0.0,0.29340463458110516,0.09431915058513524,0.19437340153452684,0.41790281329923273,0.8548864758144126,0.5073386061135595,0.763844172683029,0.3411782422932658
8,Remorseful Prober: 0.1,2.2284584980237154,0.4726032705572348,6.0,1.0,0.3008602650546385,0.1717430055025963,0.19964349376114085,0.32775323568162446,0.8962916986182745,0,0.896182637726515,0.46971492607661197
9,Suspicious Tit For Tat,2.2110671936758894,0.523676664341626,7.0,0.0,0.38108966906920877,0.14258699527241725,0.14813609238161665,0.32818724327675736,1.0,0,1.0,0
10,Random: 0.5,1.9857707509881424,0.5020382856699992,4.0,0.49554367201426025,0.21047818336820895,0.2915601023017903,0.20643261257072,0.29152910175928076,0.509682151281616,0.4985479540196227,0.49802453596233603,0.5058636707916069
11,Defector,1.837944664031621,0.0,10.0,0.0,0.0,0.0,0.2087266527164225,0.7912733472835775,0,0,0,0
