Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.7,0.9147465437788018,0.0,1.0,0.8536405529953918,0.06110599078341013,0.01271889400921659,0.07253456221198155,1.0,0.470853573907009,0.8358974358974359,0.4615789473684211
1,Tit For Tat,2.6741935483870973,0.8144700460829493,0.0,1.0,0.7204608294930875,0.09400921658986175,0.0824884792626728,0.1030414746543779,1.0,0,1.0,0
2,Forgiving Tit For Tat,2.667741935483871,0.8249769585253456,0.0,1.0,0.7326267281105989,0.09235023041474653,0.07566820276497695,0.0993548387096774,1.0,0.5451388888888888,1.0,0
3,"BackStabber: ('D', 'D')",2.570967741935484,0.7729953917050691,6.0,1.0,0.7364976958525346,0.03649769585253456,0.029032258064516127,0.19797235023041473,0.9697791065857033,0.8441358024691358,0,0
4,Win-Stay Lose-Shift: C,2.467741935483871,0.7838709677419354,1.0,1.0,0.6427649769585253,0.14110599078341013,0.08276497695852535,0.13336405529953915,1.0,0,0,1.0
5,Remorseful Prober: 0.1,2.3129032258064517,0.5393548387096774,4.0,1.0,0.3649769585253456,0.17437788018433178,0.19069124423963132,0.26995391705069127,0.9034257754339154,0,0.9052132588712166,0.481665372995824
6,Hard Tit For Tat,2.261290322580645,0.6393548387096775,1.0,1.0,0.6233179723502305,0.016036866359447004,0.012811059907834103,0.3478341013824885,1.0,0,0,0
7,Grudger,2.261290322580645,0.6404608294930876,1.0,1.0,0.6246082949308756,0.01585253456221198,0.012626728110599079,0.34691244239631336,1.0,0,0,0
8,Suspicious Tit For Tat,2.1870967741935488,0.46294930875576035,6.0,0.0,0.2741935483870968,0.1887557603686636,0.20654377880184333,0.33050691244239633,1.0,0,1.0,0
9,Prober,2.0870967741935487,0.5082949308755761,1.0,0.0,0.40202764976958527,0.10626728110599078,0.0984331797235023,0.3932718894009216,0.9166666666666666,0.6308143159995012,0.90625,0.5178571428571429
10,Defector,1.4903225806451612,0.0,9.0,0.0,0.0,0.0,0.1225806451612903,0.8774193548387096,0,0,0,0
