Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.7186147186147185,0.8607331821617535,1.0,1.0,0.806036556036556,0.05469662612519755,0.039390503676217964,0.09987631416202845,1.0,0.4455211962833914,0.5924040511727079,0.2321933438874968
1,Tit For Tat,2.6958874458874464,0.7956778671064385,0.0,1.0,0.6744657458943172,0.1212121212121212,0.11741565312993883,0.0869064797636226,1.0,0,1.0,0
2,Forgiving Tit For Tat,2.6948051948051948,0.8024290524290524,0.0,1.0,0.683879612451041,0.11854943997801139,0.11246821961107674,0.08510272795987082,1.0,0.5217146080090242,1.0,0
3,"BackStabber: ('D', 'D')",2.5573593073593073,0.7089088160516732,8.0,1.0,0.6905620834192262,0.01834673263244692,0.049783549783549784,0.241307634164777,0.9902430278821833,0.8002008032128515,0,0
4,Tit For 2 Tats,2.5075757575757573,0.8397581254724111,0.0,1.0,0.7806122448979592,0.059145880574452,0.0010994296708582423,0.15914244485673057,1.0,0.8414671577655004,1.0,0
5,Win-Stay Lose-Shift: C,2.493506493506494,0.7692228406514121,0.0,1.0,0.6291486291486291,0.1400742115027829,0.09451659451659451,0.1362605648319934,1.0,0,0,1.0
6,Hard Tit For Tat,2.3549783549783547,0.6016113516113516,2.0,1.0,0.5951178451178452,0.006493506493506495,0.04545454545454545,0.35293410293410293,1.0,0,0,0
7,Grudger,2.352813852813853,0.6008383151240294,2.0,1.0,0.5943448086305229,0.006493506493506495,0.04545454545454545,0.3537071394214251,1.0,0,0,0
8,Suspicious Tit For Tat,2.260822510822511,0.5188792688792688,7.0,0.0,0.3235930735930736,0.19528619528619529,0.2023294166151309,0.27879131450560024,1.0,0,1.0,0
9,Remorseful Prober: 0.1,2.2012987012987018,0.46373599945028515,6.0,1.0,0.2602727959870817,0.20346320346320343,0.2239916168487597,0.3122723837009551,0.8968256695876061,0,0.9045630775355078,0.5605462119980191
10,Prober,2.0324675324675323,0.4559025630454202,2.0,0.0,0.34092626949769805,0.11497629354772211,0.11657390228818797,0.42752353466639187,0.875,0.5596277327935223,0.8583333333333334,0.5067567567567568
11,Alternator,1.9058441558441561,0.5064935064935064,1.0,1.0,0.08963787535216107,0.41685563114134544,0.2859032501889645,0.20760324331752905,0,0,1.0,1.0
12,Defector,1.484848484848485,0.0,11.0,0.0,0.0,0.0,0.12121212121212117,0.8787878787878789,0,0,0,0
