Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.709456148946595,0.7951494365507105,2.0,1.0,0.7468887800097991,0.048260656540911315,0.06575208231259187,0.1390984811366977,1.0,0.42254937994533515,0.46476918919554,0.1420357113845904
1,Tit For Tat,2.6656050955414017,0.7694267515923567,0.0,1.0,0.6372366487016168,0.13219010289073985,0.1304262616364527,0.10014698677119059,1.0,0,1.0,0
2,"BackStabber: ('D', 'D')",2.5565899069083784,0.6412542871141598,9.0,1.0,0.6309652131308182,0.0102890739833415,0.07692307692307693,0.28182263596276336,0.9956954335986595,0.7916666666666666,0,0
3,Win-Stay Lose-Shift: C,2.4683978441940226,0.7445369916707496,1.0,1.0,0.5954924056834885,0.14904458598726114,0.10774130328270454,0.1477217050465458,1.0,0,0,1.0
4,Tit For 2 Tats,2.463498285154336,0.8299363057324841,0.0,1.0,0.7503184713375796,0.07961783439490447,0.010436060754532092,0.1596276335129838,1.0,0.8195872333895965,1.0,0
5,Grudger,2.395394414502695,0.5469867711905928,3.0,1.0,0.5435570798628124,0.0034296913277804997,0.07814796668299853,0.37486526212640864,1.0,0,0,0
6,Hard Tit For Tat,2.3806957373836353,0.5543851053405193,3.0,1.0,0.546545810877021,0.007839294463498283,0.07334639882410582,0.3722684958353748,1.0,0,0.1337295690936107,0
7,Suspicious Tit For Tat,2.294953454189123,0.5592846643802057,8.0,0.0,0.39902008819206264,0.16026457618814308,0.16403723664870168,0.2766780989710926,1.0,0,1.0,0
8,Cooperator,2.282704556589907,1.0,0.0,1.0,0.7619794218520333,0.23802057814796668,0.0,0.0,1.0,1.0,0,0
9,Prober,2.2028417442430177,0.35786379225869674,3.5,0.0,0.2442920137187653,0.1135717785399314,0.2081332680058795,0.43400293973542375,0.8305274971941639,0.4565555115155836,0.7219295855659492,0.3377654091939806
10,Remorseful Prober: 0.1,2.1643802057814794,0.44257716805487507,7.0,1.0,0.2598236158745713,0.18275355218030379,0.20641842234198926,0.3510044096031357,0.8888836847174811,0,0.8943703104805357,0.5253301357626177
11,Alternator,1.9975502204801567,0.5031847133757962,2.0,1.0,0.13287604115629595,0.37030867221950026,0.2763351298383146,0.22048015678588928,0,0,1.0,1.0
12,Defector,1.8554630083292505,0.0,12.0,0.0,0.0,0.0,0.21415972562469382,0.7858402743753061,0,0,0,0
13,Random: 0.5,1.8258206761391476,0.4964723174914258,3.5,0.47692307692307695,0.18990690837824595,0.3065654091131798,0.1902988731014209,0.31322880940715336,0.4870568878239701,0.5017042699351228,0.512145072670927,0.49313913593705455
