Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.690730837789662,0.8617201426024955,1.0,1.0,0.7950534759358289,0.06666666666666667,0.041443850267379685,0.0968360071301248,1.0,0.4414658634538153,0.6368235294117647,0.31025641025641026
1,Forgiving Tit For Tat,2.667557932263815,0.7942513368983958,0.0,1.0,0.6697860962566846,0.12446524064171126,0.1146167557932264,0.0911319073083779,1.0,0.5437392795883362,1.0,0
2,Tit For Tat,2.666666666666667,0.7811942959001783,0.0,1.0,0.6499108734402852,0.13128342245989305,0.1249554367201426,0.09385026737967914,1.0,0,1.0,0
3,"BackStabber: ('D', 'D')",2.575757575757576,0.7090463458110517,7.0,1.0,0.6796791443850267,0.02936720142602495,0.0570409982174688,0.23391265597147948,0.984770867806582,0.8097122302158273,0,0
4,Prober,2.380570409982175,0.47410873440285206,2.0,0.0,0.37664884135472365,0.09745989304812834,0.18213012477718357,0.34376114081996434,0.875,0.6213126079447323,0.8078703703703705,0.5104166666666666
5,Hard Tit For Tat,2.3137254901960786,0.5758467023172905,2.0,1.0,0.5651515151515152,0.0106951871657754,0.0516934046345811,0.3724598930481283,1.0,0,0,0
6,Grudger,2.3101604278074865,0.5728609625668449,2.0,1.0,0.5621657754010695,0.0106951871657754,0.0516934046345811,0.37544563279857396,1.0,0,0,0
7,Remorseful Prober: 0.1,2.3083778966131905,0.5181372549019608,5.0,1.0,0.3290552584670232,0.18908199643493762,0.21011586452762926,0.27174688057040997,0.9118756336405425,0,0.9002606588382445,0.5646350362975183
8,Suspicious Tit For Tat,2.2941176470588234,0.531283422459893,6.0,0.0,0.34759358288770054,0.1836898395721925,0.19518716577540102,0.27352941176470585,1.0,0,1.0,0
9,Cooperator,2.288770053475936,1.0,0.0,1.0,0.7628342245989305,0.23716577540106953,0.0,0.0,1.0,1.0,0,0
10,Alternator,1.9197860962566848,0.5098039215686274,1.0,1.0,0.08244206773618537,0.4273618538324421,0.29545454545454547,0.1947415329768271,0,0,1.0,1.0
11,Defector,1.7344028520499108,0.0,10.0,0.0,0.0,0.0,0.1836007130124777,0.8163992869875223,0,0,0,0
