Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.8460410557184748,0.86779649457819,2.0,1.0,0.815487962899816,0.05230853167837413,0.0662892995976267,0.06591420582418332,1.0,0.3671503477707112,0.40756914340401723,0.29414536693825666
1,Tit For Tat,2.824046920821115,0.8691263725022165,0.0,1.0,0.7615085589579214,0.10761781354429517,0.10304848939507606,0.0278251381027075,1.0,0,1.0,0
2,"BackStabber: ('D', 'D')",2.7214076246334313,0.7086203369024074,9.0,1.0,0.6855350201186661,0.023085316783741393,0.0929550569460547,0.1984246061515379,0.9890018484288354,0.7565993788819876,0,0
3,Win-Stay Lose-Shift: C,2.7008797653958947,0.8141921844097388,0.0,1.0,0.7159176157675783,0.09827456864216053,0.091863875059674,0.0939439405305872,1.0,0,0,1.0
4,Grudger,2.6554252199413493,0.6562777057900839,3.0,1.0,0.6489463274909637,0.007331378299120234,0.09254586373866193,0.2511764304712542,1.0,0,0,0
5,Hard Tit For Tat,2.6480938416422286,0.6668144308804473,3.0,1.0,0.654299938621019,0.012514492259428493,0.08743094864625246,0.24575462047330013,1.0,0,0.1349911190053286,0
6,Tit For 2 Tats,2.5469208211143695,0.8934392689081361,0.0,1.0,0.7975175612084839,0.09592170769965218,0.011900702448339358,0.0946600286435245,1.0,0.8479148470344361,1.0,0
7,Cooperator,2.4237536656891496,1.0,0.0,1.0,0.8092477664870763,0.19075223351292367,0.0,0.0,1.0,1.0,0,0
8,Remorseful Prober: 0.1,2.4134897360703813,0.5631180522403328,6.0,1.0,0.4012821387164973,0.1618359135238355,0.19184341539930438,0.2450385323603628,0.9063037682086977,0,0.9005876925198308,0.42472682575913606
9,Prober,2.2609970674486806,0.35947623269453727,3.0,0.0,0.22021414444520218,0.13926208824933506,0.24193548387096772,0.39858828343449504,0.8100822050290135,0.39526010174595083,0.7489810729678084,0.029831387808041506
10,Alternator,2.186217008797654,0.5,6.0,1.0,0.16739412125758713,0.3326058787424129,0.29659687649185024,0.2034031235081498,0,0,1.0,1.0
11,Random: 0.5,2.0718475073313782,0.4981245311327832,4.0,0.4883720930232558,0.2215781218031781,0.2765464093296051,0.22164632067107687,0.28022914819614,0.4963967197410603,0.4999805741303861,0.5051135362365207,0.5045814848804319
