Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.6736460078168625,0.7381849724814549,2.0,1.0,0.6872357820850283,0.050949190396426584,0.08831857701204436,0.17349645050650075,1.0,0.4107328473558098,0.5544791582573129,0.10926326415553576
1,Forgiving Tit For Tat,2.5778894472361804,0.7229999202361012,0.0,1.0,0.5816084390204993,0.1413914812156018,0.1388490069394592,0.13815107282443964,1.0,1.0,1.0,0
2,"BackStabber: ('D', 'D')",2.5427135678391957,0.5641999680944405,6.0,1.0,0.5547080641301747,0.009491903964265774,0.11095158331339236,0.32484844859216716,0.9968241738319693,0.8,0,0
3,Prober,2.533500837520938,0.47066682619446437,2.0,0.0,0.3545206189678551,0.11614620722660923,0.23957087022413656,0.289762303581399,0.8562203479177649,0.5058592507611944,0.6936195995152913,0.3374466752537726
4,Suspicious Tit For Tat,2.4754327191513124,0.6424084709260589,7.0,0.0,0.46652907394113424,0.17587939698492464,0.1795385658450985,0.17805296322884262,1.0,0,1.0,0
5,Win-Stay Lose-Shift: C,2.3355667225013956,0.6862686448113584,2.0,1.0,0.5006979341150195,0.18557071069633885,0.13015474196378718,0.1835766132248544,1.0,0,0,1.0
6,Defector,2.2049134561697374,0.0,8.0,0.0,0.0,0.0,0.3015573901252293,0.6984426098747707,0,0,0,0
7,Alternator,2.046621998883305,0.5025125628140703,1.0,1.0,0.1250398819494297,0.37747268086464064,0.2937006460875808,0.2037867910983489,0,0,1.0,1.0
8,Cooperator,1.995812395309883,1.0,0.0,1.0,0.6656397064688522,0.3343602935311478,0.0,0.0,1.0,1.0,0,0
9,Random: 0.5,1.9662199888330543,0.5001395868230039,3.0,0.4880952380952381,0.2051028954295286,0.2950366913934753,0.2036571747627024,0.29620323841429363,0.5049638192540724,0.5007562782967501,0.4958247567973389,0.49692616012920915
