Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Forgiving Tit For Tat,2.6525821596244135,0.7951898525656865,0.0,1.0,0.6958075941026275,0.09938225846305906,0.09157400543612552,0.11323614199818796,1.0,0.5314547837483617,1.0,0
1,"BackStabber: ('D', 'D')",2.4460093896713615,0.6350218268676385,6.0,1.0,0.6102462729593938,0.02477555390824479,0.06416275430359937,0.30081541882876206,0.9907055424990208,0.7520604395604396,0,0
2,Win-Stay Lose-Shift: C,2.4397496087636927,0.7684210526315789,0.0,1.0,0.6194876863520302,0.14893336627954865,0.08799934107569392,0.14357960629272715,1.0,0,0,1.0
3,Grudger,2.3630672926447573,0.5784861214068034,2.0,1.0,0.5706613952722182,0.00782472613458529,0.0594679186228482,0.3620459599703484,1.0,0,0,0
4,Tit For 2 Tats,2.3458528951486697,0.7876122230458776,0.0,1.0,0.7100897784367022,0.07752244460917551,0.0009883864591055103,0.21139939049501688,1.0,0.8164080865068172,1.0,0
5,Remorseful Prober: 0.1,2.3333333333333335,0.5299728193723746,5.0,1.0,0.37362655464953465,0.15634626472283997,0.18744749196936,0.28257968865826544,0.9012650616985377,0,0.9025510849806793,0.5876307457446072
6,Alternator,2.1862284820031297,0.5070422535211268,2.0,1.0,0.15934437031546,0.34769788320566675,0.3038794168519891,0.1890783296268841,0,0,1.0,1.0
7,Prober,2.1580594679186227,0.28116300140021416,3.0,0.0,0.1358042994810971,0.14535870191911704,0.2587595749938225,0.4600774236059632,0.75,0.3508995394358088,0.6997549019607843,0.014705882352941176
8,Cooperator,2.136150234741784,1.0,0.0,1.0,0.7125607445844658,0.28743925541553417,0.0,0.0,1.0,1.0,0,0
9,Defector,1.9640062597809076,0.0,9.0,0.0,0.0,0.0,0.2410015649452269,0.758998435054773,0,0,0,0
