Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.7010989010989013,0.8114635364635364,2.0,1.0,0.7541458541458541,0.05731768231768231,0.06232933732933733,0.1262071262071262,1.0,0.4236161429351676,0.48876506165314826,0.1828924604769353
1,Tit For Tat,2.6641025641025644,0.7731185481185481,0.0,1.0,0.6421744921744921,0.13094405594405592,0.12797202797202795,0.0989094239094239,1.0,0,1.0,0
2,Forgiving Tit For Tat,2.663736263736264,0.7784049284049284,0.0,1.0,0.6503996003996004,0.12800532800532802,0.12296037296037297,0.09863469863469865,1.0,0.5241678726483358,1.0,0
3,"BackStabber: ('D', 'D')",2.5692307692307694,0.6516483516483517,9.0,1.0,0.6362720612720613,0.015376290376290376,0.07946220446220445,0.2688894438894439,0.9934928923709728,0.792022792022792,0,0
4,Win-Stay Lose-Shift: C,2.4776556776556773,0.7474109224109224,1.0,1.0,0.5994921744921745,0.1479187479187479,0.10682650682650684,0.14576257076257074,1.0,0,0,1.0
5,Tit For 2 Tats,2.4604395604395606,0.8308441558441558,0.0,1.0,0.7496919746919747,0.08115218115218115,0.010531135531135532,0.15862470862470862,1.0,0.8187999422667266,1.0,0
6,Grudger,2.3978021978021977,0.5511738261738262,3.0,1.0,0.546045621045621,0.005128205128205129,0.07851315351315351,0.3703130203130203,1.0,0,0,0
7,Hard Tit For Tat,2.3868131868131868,0.5596237096237097,3.0,1.0,0.5499167499167499,0.009706959706959707,0.07446719946719947,0.3659090909090909,1.0,0,0.13987945755901557,0
8,Suspicious Tit For Tat,2.2545787545787546,0.5183649683649684,7.0,0.0,0.31980519480519476,0.19855977355977353,0.20367132867132864,0.27796370296370293,1.0,0,1.0,0
9,Remorseful Prober: 0.1,2.1725274725274724,0.44194971694971696,6.0,1.0,0.2336080586080586,0.20834165834165835,0.22786380286380287,0.3301864801864802,0.9011815833930239,0,0.9034305835974648,0.5188437779459658
10,Prober,2.041758241758242,0.44945054945054946,2.0,0.0,0.3281635031635031,0.12128704628704627,0.1289210789210789,0.4216283716283717,0.887929575080413,0.5084836185377871,0.8416348451352136,0.3411972474423192
11,Alternator,1.913186813186813,0.5047619047619047,1.0,1.0,0.09788544788544787,0.40687645687645685,0.28078588078588085,0.21445221445221443,0,0,1.0,1.0
12,Random: 0.5,1.779120879120879,0.4994671994671995,4.0,0.493006993006993,0.17972860472860472,0.31973859473859473,0.18198468198468198,0.3185481185481185,0.4935157655635096,0.5019136915210567,0.5013638121141807,0.496573420235768
13,Defector,1.5758241758241758,0.0,12.0,0.0,0.0,0.0,0.14406426906426903,0.8559357309357309,0,0,0,0
