Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.6975845410628017,0.8356957052609226,1.0,1.0,0.7919732441471572,0.04372246111376546,0.039125126081647824,0.12517916865742953,1.0,0.3995873786407767,0.571609098567818,0.14595428039461605
1,Forgiving Tit For Tat,2.68792270531401,0.8343685300207039,0.0,1.0,0.8024526198439242,0.03191591017677974,0.028624515581037322,0.13700695439825875,1.0,1.0,1.0,0
2,Tit For Tat,2.6869565217391305,0.8323299888517279,0.0,1.0,0.8012740882306101,0.031055900621118016,0.028666985188724316,0.13900302595954772,1.0,0,1.0,0
3,Grudger,2.553623188405797,0.6695652173913044,2.0,1.0,0.6657004830917875,0.003864734299516908,0.05634655199872591,0.2740882306099698,1.0,0,0,0
4,"BackStabber: ('D', 'D')",2.545893719806763,0.6723894463024898,7.0,1.0,0.660795243403939,0.011594202898550725,0.059701651005998814,0.26790890269151135,0.9933628318584071,0.75,0,0
5,Win-Stay Lose-Shift: C,2.525603864734299,0.8143547273982057,1.0,1.0,0.692445718532675,0.1219090088655306,0.06521208260338694,0.1204331899984074,1.0,0,0,1.0
6,Tit For 2 Tats,2.4231884057971014,0.7562563040823911,0.0,1.0,0.7076710728884642,0.04858523119392685,0.01400435313478792,0.22973934278282104,1.0,0.7069263238679969,1.0,0
7,Prober,1.9458937198067632,0.419769602378298,2.0,0.0,0.3534108403673621,0.0663587620109359,0.0811275680840898,0.49910282953761215,0.8317128504294281,0.5787170369893649,0.7772672541547581,0.012319367471259102
8,Random: 0.5,1.7227053140096618,0.5004724743855179,3.0,0.4932844932844933,0.16944311726920425,0.33102935711631365,0.17060041407867496,0.3289271115358072,0.5111620331352995,0.4981377142354701,0.49475012836646537,0.5043464192620869
9,Defector,1.58743961352657,0.0,9.0,0.0,0.0,0.0,0.14662632053936397,0.853373679460636,0,0,0,0
