Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.729879275653924,0.8163983903420523,2.0,1.0,0.7701369507366781,0.046261439605374176,0.05886934510287532,0.12473226455507237,1.0,0.4181359285514038,0.47355211473463055,0.15498200062437623
1,Forgiving Tit For Tat,2.6881287726358147,0.7895274875056792,0.0,1.0,0.6676672940871032,0.12186019341857597,0.11876095281365613,0.09171155968066465,1.0,0.5088519313304721,1.0,0
2,Tit For Tat,2.686619718309859,0.786850133056403,0.0,1.0,0.6640650353735316,0.12278509768287145,0.12074057246706045,0.09240929447653663,1.0,0,1.0,0
3,"BackStabber: ('D', 'D')",2.598088531187123,0.6668235217758162,10.0,1.0,0.656260141494126,0.01056338028169014,0.07366781333160252,0.25950866489258134,0.9950509921732943,0.7916666666666666,0,0
4,Win-Stay Lose-Shift: C,2.5120724346076457,0.7650418640877523,1.0,1.0,0.627393392613747,0.13764847147400533,0.09873758681118971,0.13622054910105796,1.0,0,0,1.0
5,Tit For 2 Tats,2.4979879275653927,0.8421983513987149,0.0,1.0,0.7675894074122153,0.07460894398649964,0.009768287142208088,0.14803336145907703,1.0,0.818315150654942,1.0,0
6,Grudger,2.437122736418511,0.5803368598688907,3.0,1.0,0.5768157331083273,0.00352112676056338,0.0722074381774518,0.34745570195365744,1.0,0,0,0
7,Hard Tit For Tat,2.4285714285714284,0.5885636399039398,3.0,1.0,0.580726293243331,0.007837346660608814,0.06860517946388005,0.3428311806321802,1.0,0,0.1389177939646202,0
8,Cooperator,2.3375251509054324,1.0,0.0,1.0,0.7789316544427858,0.22106834555721422,0.0,0.0,1.0,1.0,0,0
9,Suspicious Tit For Tat,2.3058350100603624,0.5539689751411696,6.0,0.0,0.3689556695008762,0.18501330564029336,0.18806386707340822,0.25796715778542223,1.0,0,1.0,0
10,Prober,2.245472837022133,0.4126046602193808,3.0,0.0,0.30250859998701884,0.11009606023236189,0.19085480625689616,0.396540533523723,0.8489260143198092,0.506008489128082,0.7613212777058687,0.3385176357394328
11,Remorseful Prober: 0.1,2.2067404426559354,0.45570195365742844,8.0,1.0,0.2560199909132213,0.1996819627442072,0.22304796521061854,0.3212500811319529,0.8976685960932919,0,0.9088703936481919,0.5164723833842828
12,Alternator,2.059356136820926,0.5,7.0,1.0,0.12403452975920037,0.3759654702407996,0.29653728824560266,0.20346271175439737,0,0,1.0,1.0
13,Random: 0.5,1.9265593561368206,0.5013630168105406,4.0,0.5276497695852534,0.20052573505549423,0.3008372817550464,0.19880573765171675,0.2998312455377426,0.5068776697218623,0.5001915259709524,0.5003197601313099,0.5005079677117523
14,Defector,1.7967806841046277,0.0,13.0,0.0,0.0,0.0,0.19908158629194522,0.8009184137080548,0,0,0,0
