Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Gradual,2.710369740756481,0.7938022382773764,2.0,1.0,0.7484204561552628,0.045381782122113606,0.0649950417906219,0.1412027199320017,1.0,0.4217616614235471,0.46616818005775984,0.13143550623952044
1,Tit For Tat,2.665320866978325,0.7699957501062473,0.0,1.0,0.6376115597110072,0.13238419039524013,0.13069839920668652,0.09930585068706616,1.0,0,1.0,0
2,"BackStabber: ('D', 'D')",2.5609859753506163,0.6378028049298767,9.0,1.0,0.6288780280492988,0.008924776880577983,0.07777305567360815,0.28442413939651506,0.9962729897683761,0.7916666666666666,0,0
3,Win-Stay Lose-Shift: C,2.4770505737356565,0.7458917693724324,2.0,1.0,0.5978042215611277,0.14808754781130473,0.10733814987958636,0.1467700807479813,1.0,0,0,1.0
4,Tit For 2 Tats,2.4640883977900554,0.8295155121121972,0.0,1.0,0.7507578977192236,0.0787576143929735,0.010277659725173537,0.16020682816262924,1.0,0.821508398786296,1.0,0
5,Grudger,2.3914152146196344,0.5456792746847996,3.0,1.0,0.5427043490579402,0.0029749256268593286,0.07751097889219437,0.3768097464230061,1.0,0,0,0
6,Hard Tit For Tat,2.3786655333616658,0.5552840345658026,3.0,1.0,0.5475633942484771,0.007720640317325399,0.07310525570194078,0.3716107097322566,1.0,0,0.14469729497638473,0
7,Suspicious Tit For Tat,2.291542711432214,0.5592293525995183,8.0,0.0,0.3998300042498938,0.15939934834962458,0.16278509703924066,0.27798555036124095,1.0,0,1.0,0
8,Cooperator,2.2866553336166593,1.0,0.0,1.0,0.7620696982575436,0.23793030174245647,0.0,0.0,1.0,1.0,0,0
9,Prober,2.1855078623034423,0.3660362657600227,3.0,0.0,0.2498087547811305,0.1162275109788922,0.20361240968975775,0.43035132455021957,0.8323358270989194,0.45540504859577524,0.7394675764448352,0.33773050945275584
10,Remorseful Prober: 0.1,2.1557586060348495,0.4385677858053549,7.0,1.0,0.2557515228785947,0.1828162629267602,0.20723898569202437,0.3541932285026208,0.8978856735096771,0,0.9012596201872435,0.47440649239762905
11,Alternator,1.9989375265618363,0.5027624309392266,2.0,1.0,0.13107380648817119,0.37168862445105544,0.27697974217311233,0.22025782688766116,0,0,1.0,1.0
12,Random: 0.5,1.8912027199320018,0.5006445672191528,4.0,0.5282051282051282,0.19573593993483498,0.30490862728431783,0.19332058365207533,0.30603484912877177,0.5013752003469187,0.5003455558825163,0.511167411831042,0.49898744701046654
13,Defector,1.8465788355291117,0.0,12.0,0.0,0.0,0.0,0.2115667941634793,0.7884332058365207,0,0,0,0
