Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Alternator,2.65,0.017837235228539576,4.0,0.00641025641025641,0.012469830886514198,0.006359649122807018,0.5050014205605726,0.47616909943010627,1.0,1.0,0.04777777777777778,0.041666666666666664
1,"BackStabber: ('D', 'D')",2.625,0.07590759075907591,4.0,0.009615384615384616,0.01749721663368847,0.05112994954699369,0.497595897555501,0.4337769362638169,1.0,0.9333333333333333,0.3501835168501835,0.08026103026103026
2,Tit For 2 Tats,2.427083333333333,0.14508928571428573,4.0,0.019230769230769232,0.035628707379932525,0.11644064532719994,0.4220402914834318,0.4258903558094358,0.1111111111111111,0.9707287933094385,0.013907785336356763,0.27812774312774313
3,Win-Stay Lose-Shift: C,2.3375,0.23316582914572864,4.0,0.0,0.1830077356711043,0.05575475430659746,0.29843733326434574,0.4628001767579525,0,1.0,0.9941690962099126,0.023430950330175133
4,Gradual,2.166666666666667,0.2164009111617312,3.0,0.016025641025641024,0.07057428387969168,0.15554180091743486,0.37003015382242366,0.4038537613804498,0.6547619047619048,0.21585210280862452,0.02295957284515637,0.7838975817923186
5,Forgiving Tit For Tat,2.0208333333333335,0.369284876905041,2.0,0.00641025641025641,0.08957651379850283,0.2852571624308111,0.2949755416227149,0.3301907821479712,0,0.9958333333333332,0.013157894736842105,0.9878609762330692
6,Hard Tit For Tat,1.8693181818181819,0.49653579676674364,2.0,0.01282051282051282,0.10031447839353594,0.38496673698670647,0.2484330595471424,0.26628572507261516,1.0,0.9922480620155039,0.5258620689655172,0.9777676027676028
7,Suspicious Tit For Tat,0.6041666666666666,0.9102564102564102,1.0,0.9903846153846154,0.10593827363229855,0.7860107515407286,0.07348111658456487,0.03456985824240797,0,0.9955347552554856,0.041666666666666664,1.0
8,Defector,0.375,0.9918604651162791,0.0,0.9935897435897436,0.12386949109615891,0.8685333642614178,0.0,0.00759714464242328,1.0,0.9909888004715591,0,1.0
