Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,2.501388888888889,0.42496171516079634,4.0,0.41823899371069184,0.2210584737003877,0.20459922524297947,0.30304501590614347,0.27129728515048934,0.39657055907055905,0.4420870795870795,0.4374664224664224,0.4461168022590436
1,Suspicious Tit For Tat,2.488888888888889,0.4901065449010654,4.0,0.4229559748427673,0.25764838627201164,0.22962495652957296,0.2671103802660924,0.245616276932323,0.6003571251733016,0.544958829049738,0.605582264957265,0.4598146621753432
2,Remorseful Prober: 0.1,2.4007936507936507,0.5095541401273885,4.0,0.550314465408805,0.29218091458752654,0.21826148940206427,0.24692701572468367,0.2426305802857256,0.5328887243360928,0.4356634167489431,0.5183386058386059,0.45063180860496016
3,Alternator,2.3194444444444446,0.5161054172767203,4.0,0.5424528301886793,0.28713282092640696,0.22983078157203338,0.24759095916758325,0.23544543833397635,0.42927561057679053,0.4667073667073667,0.5550340862840862,0.5228500802030215
4,Grudger,2.319444444444444,0.5234200743494424,3.0,0.5754716981132075,0.2860000971033609,0.23614245293751945,0.24926247789087994,0.22859497206823973,0.5458343970843971,0.3782789523278654,0.48977897783044844,0.4413829857011676
5,Prober,2.318452380952381,0.4849624060150376,4.0,0.42924528301886794,0.23943774039054913,0.24531345171879707,0.26756966028373075,0.2476791476069231,0.5131819368232412,0.5548185245553666,0.6084124620170016,0.4883158508158509
6,Forgiving Tit For Tat,2.283333333333333,0.5358620689655172,3.0,0.5849056603773585,0.27297940903843987,0.26411028731033026,0.24989579174014998,0.21301451191107984,0.5241442644813522,0.4368253149212902,0.5925075290206869,0.4050173206423207
7,Hard Tit For Tat,2.2777777777777777,0.5378020265003897,3.0,0.5786163522012578,0.2724575785029691,0.26547805164471294,0.2462443543508467,0.21582001550147126,0.5693106322405354,0.3897539551951317,0.45740956777140984,0.557799839049839
8,Win-Stay Lose-Shift: C,2.2708333333333335,0.5167427701674278,3.0,0.5377358490566038,0.262335631789189,0.2555848544919648,0.24201603613928566,0.2400634775795606,0.5229275944307409,0.4206641068483174,0.46615907240907245,0.5792064035590251
9,"BackStabber: ('D', 'D')",2.2597222222222224,0.5582417582417583,3.0,0.5628930817610063,0.28395759024078554,0.27416187426263605,0.24463802719479288,0.19724250830178558,0.5421535407603518,0.5431231962481963,0.5820183882731836,0.5570445757945758
10,Tit For Tat,2.243055555555556,0.5451829723674384,3.0,0.5974842767295597,0.2785333064378647,0.26508345526243265,0.22736736595484364,0.22901587234485896,0.5568245271763579,0.42960803765950833,0.5754759391079051,0.43668125855625856
11,Tit For 2 Tats,2.1972222222222224,0.583810888252149,3.0,0.6022012578616353,0.320072921724564,0.2631153478279868,0.21458530225754646,0.2022264281899028,0.5722246740038502,0.5486799281636239,0.6107579852065145,0.5305175148925149
12,Gradual,2.0833333333333335,0.5553880934438583,3.0,0.5849056603773585,0.27555407060077236,0.2786267512152701,0.22368059254172143,0.22213858564223612,0.6257785557354523,0.4776651045033398,0.5683986943855365,0.46031337728319155
