Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Suspicious Tit For Tat,2.5458333333333334,0.4309859154929577,3.0,0.40705128205128205,0.24569712640376073,0.18494846035514237,0.3050852444711266,0.26426916876997025,0.47998465994789524,0.4928132018357583,0.48824258870214754,0.3988460201014044
1,Tit For Tat,2.520833333333333,0.504725897920605,2.0,0.5192307692307693,0.2845489366857999,0.22060254770642063,0.2700140608782637,0.22483445472951577,0.5636431277056277,0.41185897435897434,0.4733630952380953,0.49523809523809526
2,Forgiving Tit For Tat,2.4291666666666667,0.528692380056444,2.0,0.532051282051282,0.2825334702657557,0.24763696806508123,0.2534096843644409,0.21641987730472206,0.5013002622377623,0.47732007575757573,0.6203015734265734,0.5139516507043681
3,Win-Stay Lose-Shift: C,2.25,0.5400921658986175,2.0,0.5849358974358975,0.28082904367157224,0.2623878816909358,0.24151040891383888,0.21527266572365322,0.5910010026737968,0.4139106726606726,0.4118832933370977,0.5460568842921784
4,Cooperator,2.25,0.5193370165745856,2.0,0.5400641025641025,0.2706770020157053,0.25022290373410394,0.23147516399462828,0.2476249302555625,0.49186653828197946,0.4983864867017041,0.5293639612021965,0.4516868548118548
5,Random: 0.5,2.216666666666667,0.5264150943396226,2.0,0.5432692307692307,0.2609324737747886,0.2644621552170598,0.24753017978705655,0.22707519122109515,0.39471726190476186,0.5286143084856321,0.5465418353576248,0.5089679315782257
6,Tit For 2 Tats,2.1875,0.5695110258868649,2.0,0.5993589743589743,0.29297509500996477,0.27644800777565165,0.22975191709762852,0.200824980116755,0.4861388305322129,0.5666669738070667,0.5392992424242424,0.5107371794871796
7,Gradual,2.1875,0.5545977011494253,2.0,0.5705128205128205,0.27809333610772397,0.2752939114263629,0.22673366193783245,0.21987909052808072,0.5852741927190457,0.45227209473533003,0.6122329059829059,0.488237639553429
8,Remorseful Prober: 0.1,2.166666666666667,0.5481132075471699,2.0,0.5689102564102564,0.2952100967718122,0.2527857557285527,0.22927827025449515,0.22272587724513987,0.5777749925727866,0.4371467074592075,0.5275549012391118,0.4854166666666666
