Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.546296296296296,0.16279069767441862,6.0,0.1492063492063492,0.09685624835289584,0.06426712389356067,0.5400733813688794,0.298803246384664,0.3333333333333333,0.6666666666666666,0.20045787545787547,0.2707507404875826
1,Prober,3.203703703703704,0.3707865168539326,5.0,0.11428571428571428,0.1969226985379348,0.17094167440117297,0.4154733291727023,0.21666229788818991,0.679320987654321,0.7047619047619048,0.7725384183717517,0.8051066217732884
2,Random: 0.5,2.7777777777777777,0.4908759124087591,3.0,0.49523809523809526,0.32003007821856844,0.17195751214201757,0.3095624002043612,0.19845000943505275,0.4637678293928294,0.5307692307692308,0.4890633176347462,0.6118868600071607
3,Forgiving Tit For Tat,2.4444444444444446,0.7243816254416962,2.0,0.8222222222222222,0.453643108058105,0.26848807615841447,0.18389247192469949,0.09397634385878097,0.8280166746833413,0.25666666666666665,0.780952380952381,0.25
4,Gradual,2.388888888888889,0.7316176470588235,1.0,0.8063492063492064,0.47762555537243284,0.2558305364511454,0.17074993368660427,0.09579397448981758,0.7708553791887126,0.2699404761904762,0.846875,0.625
5,Tit For 2 Tats,2.2407407407407405,0.8273921200750469,1.0,0.873015873015873,0.5516570210086645,0.27562626935025675,0.11176592528792795,0.06095078435315074,0.7665798399131732,0.6985157699443414,0.9107142857142857,0.9333333333333332
6,Grudger,2.2222222222222223,0.7155963302752294,1.0,0.8571428571428571,0.466432261002612,0.24827985179337095,0.16655998742801362,0.11872789977600345,0.7745421245421245,0.2746212121212121,0.4908163265306122,0.5305555555555556
7,Tit For Tat,2.222222222222222,0.7668488160291439,1.0,0.8825396825396825,0.5141272234996507,0.2571980373993298,0.13665552585865015,0.09201921324236932,0.9086744639376219,0.16666666666666666,0.875,0.44949494949494956
8,Win-Stay Lose-Shift: C,2.185185185185185,0.7192028985507246,1.0,0.8666666666666667,0.457397613852818,0.26039597747367077,0.1650904499730246,0.11711595870048658,0.72555820458781,0.28076923076923077,0.4000000000000001,0.8288690476190477
9,"BackStabber: ('D', 'D')",2.1666666666666665,0.8207885304659498,1.0,0.8285714285714286,0.4867750930679093,0.3374142578948929,0.11057591205296909,0.06523473698422874,0.8477547144213811,0.8061387686387688,0.7678571428571429,0.9285714285714286
