Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Alternator,2.5510101010101014,0.5027932960893855,4.0,0.5244755244755245,0.2649262513911299,0.2363471924835,0.2602159107813535,0.23851064534401664,0.3965348002897409,0.4883220315038497,0.561381503226423,0.5274828706646888
1,Defector,2.4589138134592683,0.4752650176678445,4.0,0.4825174825174825,0.2606391100951463,0.22212306697133466,0.2444628064898444,0.2727750164436746,0.4850059031877214,0.5574778756596938,0.48710481437754166,0.45292690078786335
2,Suspicious Tit For Tat,2.4499999999999997,0.46534653465346537,4.0,0.4195804195804196,0.23585744976626233,0.229829688007075,0.2530701269123935,0.2812427353142692,0.5869121316308017,0.46464508378383973,0.6285353535353536,0.35537379287379284
3,Cooperator,2.357851239669422,0.5285714285714286,3.0,0.5734265734265734,0.29958448598115656,0.22818953033027672,0.23032523211772318,0.2419007515708436,0.5287457046815335,0.5333194583194584,0.5266882107791199,0.49016791289518563
4,Gradual,2.2992424242424243,0.5271028037383177,3.0,0.5664335664335665,0.27002847099652216,0.25892953217465475,0.23478972371780393,0.2362522731110193,0.48719548425430775,0.4566050111504657,0.5259969828151646,0.5152930402930402
5,"BackStabber: ('D', 'D')",2.234848484848485,0.5221579961464354,4.0,0.5244755244755245,0.25469629132554217,0.26920614926873565,0.25753346204091554,0.21856409736480656,0.5181031090122,0.5598558007648916,0.4882920110192838,0.46743231515958783
6,Prober,2.2055883510428966,0.48465266558966075,3.0,0.4195804195804196,0.2522501304332631,0.23694682443082649,0.23004651705317913,0.2807565280827313,0.5660774757031442,0.4733766233766233,0.45909090909090905,0.5255050505050506
7,Hard Tit For Tat,2.1884920634920633,0.45685279187817257,4.0,0.48951048951048953,0.22121371741877408,0.23491688252930185,0.2641339065424526,0.2797354935094714,0.5166469893742621,0.47196969696969693,0.5346017618744892,0.39141414141414144
8,Grudger,2.184848484848485,0.47791798107255523,3.0,0.48951048951048953,0.24774972596634795,0.2386793922732916,0.2466194245430346,0.2669514572173259,0.5570687645687646,0.4003476321658139,0.5264849451452321,0.4630243197088117
9,Remorseful Prober: 0.1,2.1712121212121214,0.5203094777562862,3.0,0.5804195804195804,0.2750433716407881,0.2471442123967136,0.22872559926081418,0.24908681670168412,0.6111479429661247,0.41985329485329487,0.5757936507936509,0.4694441921714649
10,Win-Stay Lose-Shift: C,2.130885046326223,0.5047984644913628,4.0,0.5454545454545454,0.2634816833555269,0.2458425589735323,0.22843163931320518,0.2622441183577356,0.5970771652589835,0.4921571298576646,0.41940892440892447,0.5546831955922865
11,Forgiving Tit For Tat,2.0517512790240064,0.49592169657422513,4.0,0.6223776223776224,0.2344848191195226,0.2603786387267285,0.23017931979325149,0.27495722236049747,0.5489304812834225,0.5017971927062835,0.5089334907516726,0.32448289975027944
