Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.814814814814815,0.13739376770538245,7.0,0.1346153846153846,0.1065291122812347,0.032399825935995934,0.6064795637421584,0.25459149804061093,0.47222222222222215,0.75,0.16722913524384114,0.33630952380952384
1,Random: 0.5,3.0555555555555554,0.5124450951683748,3.0,0.49572649572649574,0.35903872004736415,0.1520867001831444,0.34492541510316765,0.14394916466632368,0.4881696428571428,0.6829365079365078,0.5407928876678877,0.611111111111111
2,Alternator,2.7314814814814814,0.6861313868613139,2.0,0.8760683760683761,0.49770049840419234,0.18903607236845615,0.228564415318751,0.08469901390860059,0.1405173773594826,0.20128205128205132,0.8767857142857143,0.7333333333333333
3,Remorseful Prober: 0.1,2.564814814814815,0.7806637806637806,1.0,0.8589743589743589,0.6040315271859095,0.17861748484120324,0.13825119460307272,0.07909979336981464,0.8112921191868561,0.14733414733414732,0.8518518518518519,0.5277777777777778
4,Forgiving Tit For Tat,2.5069444444444446,0.8192419825072886,1.0,0.8739316239316239,0.6061012840093993,0.21226969470490797,0.11108332588258443,0.07054569540310837,0.918158644474434,0.3395833333333333,1.0,0.25
5,Grudger,2.481481481481482,0.7956204379562044,1.0,0.8846153846153846,0.5849136204322591,0.21140590720559477,0.11282039257819651,0.09086007978394958,0.8458705640913879,0.49607843137254903,0.7160714285714285,0.40476190476190477
6,Cooperator,2.4722222222222223,0.8826979472140762,1.0,0.8974358974358975,0.6478021958817478,0.23664364037418814,0.08941397212527452,0.02614019161878953,0.858804448205033,0.9147058823529411,1.0,1.0
7,Win-Stay Lose-Shift: C,2.4444444444444446,0.7972972972972973,1.0,0.8589743589743589,0.5999085390222517,0.1964255334022913,0.12579821115210107,0.07786771642335595,0.8811728395061729,0.3773809523809524,0.3055555555555555,0.9
8,Tit For 2 Tats,2.388888888888889,0.8742937853107344,1.0,0.8760683760683761,0.6101740327724374,0.2637682582541261,0.0908471164569078,0.03521059251652859,0.9123184223184223,0.840652557319224,0.9285714285714286,0.8888888888888888
9,"BackStabber: ('D', 'D')",2.3009259259259256,0.8846153846153846,1.0,0.8696581196581197,0.6321462996868417,0.2530229805231452,0.07749249083083917,0.03733822895917403,0.8841178423049768,0.9273504273504274,0.9,0.9761904761904762
