Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,"BackStabber: ('D', 'D')",2.1222222222222222,0.29830747531734836,2.0,0.2389558232931727,0.12862487280147758,0.16944389760147538,0.2927995185831846,0.4091317110138624,0.3527410592627984,0.42468503420116327,0.29682454167580025,0.3135880715705047
1,Cooperator,2.0805555555555557,0.3033946251768034,2.0,0.3072289156626506,0.13186239991505253,0.171778252925189,0.29601179053417875,0.40034755662557964,0.2772493846023258,0.3216037585602803,0.30058971295530434,0.3103756641163161
2,Forgiving Tit For Tat,1.951388888888889,0.4324127906976744,2.0,0.2570281124497992,0.17625641684761886,0.2557615920573418,0.22592347816570102,0.3420585129293383,0.2952303451024679,0.757312423297078,0.28243777369247297,0.6640957202601577
3,Tit For 2 Tats,1.9444444444444444,0.3634393063583815,2.0,0.2971887550200803,0.13927937241187907,0.22206133713663156,0.25902642579574575,0.37963286465574364,0.27504688832054563,0.45118927804616216,0.3091016818281435,0.45254411864651156
4,Grudger,1.861111111111111,0.4973821989528796,1.0,0.27309236947791166,0.19957951938873073,0.29791100226086775,0.18540956310226767,0.3170999152481339,0.5858844004224439,0.7617209988587373,0.33130032206119164,0.7473393508321927
5,Tit For Tat,1.8333333333333333,0.42867487328023174,2.0,0.2751004016064257,0.17805235267102718,0.24812025058190249,0.22719635962973342,0.34663103711733684,0.2350865800865801,0.7029505481904863,0.20800233716900385,0.6800348344465991
6,Random: 0.5,1.638888888888889,0.49252615844544095,1.0,0.4859437751004016,0.17953795537380043,0.311301127899604,0.19001032465220066,0.31915059207439495,0.5052299552299552,0.4559055329732022,0.5629053923021765,0.47076118326118327
