Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,2.909090909090909,0.3787465940054496,5.0,0.3041958041958042,0.23909268561221023,0.13931316073621983,0.39019144655045257,0.23140270710111732,0.7285714285714285,0.5833333333333333,0.63,0.8333333333333334
1,Random: 0.5,2.6363636363636362,0.47214854111405835,4.0,0.45104895104895104,0.3000465994971414,0.17237512779144867,0.32151837304765646,0.20605989966375346,0.625,0.5416666666666666,0.65625,0.7666666666666666
2,Cooperator,2.628787878787879,0.7074468085106383,2.0,0.6888111888111889,0.4586359433397469,0.24692395143407575,0.20153232883451624,0.09290777639166113,0.782010582010582,0.7833333333333333,0.9642857142857143,0.9722222222222223
3,Hard Tit For Tat,2.5681818181818183,0.6424870466321243,2.0,0.6783216783216783,0.4161467581321771,0.2256756881638286,0.22510429353096387,0.13307326017303048,0.755,0.33999999999999997,0.6777777777777777,0.75
4,Win-Stay Lose-Shift: C,2.5454545454545454,0.6490765171503958,2.0,0.7097902097902098,0.417497705646805,0.23297148959265482,0.2195073656074923,0.13002343915304795,0.6499999999999999,0.55,0.35416666666666663,0.8472222222222222
5,Remorseful Prober: 0.1,2.4545454545454546,0.6579634464751958,2.0,0.7027972027972028,0.394346905563787,0.2668337072831961,0.22572036600896642,0.11309902114405039,0.8069444444444445,0.42857142857142855,0.7962962962962963,0.5833333333333333
6,Tit For 2 Tats,2.4424242424242424,0.6787564766839378,2.0,0.6888111888111889,0.4476507145468746,0.23613812341091878,0.19384028318850552,0.1223708788537012,0.74375,0.6363636363636364,0.6822751322751324,0.9285714285714286
7,Gradual,2.424242424242424,0.6736292428198434,2.0,0.7202797202797203,0.4125067213881301,0.263551660684479,0.20626221429654237,0.11767940363084857,0.8625,0.5277777777777778,0.8714285714285713,0.5208333333333333
8,Alternator,2.4045454545454543,0.6486486486486487,2.0,0.6958041958041958,0.3939417438787008,0.2525511363846528,0.2087030880418227,0.14480403169482367,0.5304761904761904,0.40277777777777785,0.8095238095238094,0.9375
9,Grudger,2.3068181818181817,0.6380697050938338,2.0,0.6818181818181818,0.3965262304500273,0.24199473263644383,0.18975739934964533,0.17172163756388356,0.7555555555555555,0.35714285714285715,0.8796296296296295,0.75
10,"BackStabber: ('D', 'D')",2.295454545454546,0.6701570680628273,2.0,0.7027972027972028,0.39785871016729735,0.269973193574113,0.20349122116594218,0.12867687509264739,0.7266666666666667,0.6240740740740741,0.7222222222222222,0.7083333333333333
11,Tit For Tat,2.2803030303030303,0.6230366492146597,2.0,0.6888111888111889,0.38974784697941184,0.23917639321171544,0.20184998528124057,0.1692257745276321,0.6151515151515151,0.37083333333333335,0.5833333333333333,0.3833333333333333
