Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,4.111111111111111,0.04440497335701599,8.0,0.04830917874396135,0.03359937646642985,0.012091503267973857,0.7121361574181538,0.24217296284744233,0,0,0.12179487179487179,0.1111111111111111
1,Prober,3.962962962962963,0.26220614828209765,6.0,0.04589371980676329,0.12727871276953592,0.13329644467714546,0.6237306523898106,0.11569419016350792,0.8972222222222221,0.9285714285714286,0.9332792207792208,0.9015151515151515
2,Alternator,2.5555555555555554,0.7633451957295374,2.0,0.9492753623188406,0.5600604724561213,0.20412542581359513,0.19009943313004282,0.04571466860024073,0.07816627816627818,0.5,0.9479166666666667,0.9
3,Remorseful Prober: 0.1,2.4444444444444446,0.8471223021582733,1.0,0.927536231884058,0.6553121566358836,0.1925800152164434,0.10467357666930398,0.04743425147836913,0.8595912439049694,0.09090909090909091,0.8333333333333334,0
4,Grudger,2.3796296296296298,0.8844133099824869,0.0,0.961352657004831,0.6759294160524697,0.20992380104412806,0.07783422491901769,0.03631255798438461,0.9659863945578231,0.08012820512820512,0.65,0
5,Forgiving Tit For Tat,2.3333333333333335,0.9020715630885122,0.0,0.9468599033816425,0.680141671402946,0.22224448429339969,0.054438911278731295,0.0431749330249233,0.951602564102564,0.08333333333333333,1.0,0
6,Tit For 2 Tats,2.3333333333333335,0.9541595925297114,0.0,0.9710144927536232,0.7072487633904834,0.24793156720183485,0.03306550537647798,0.011754164031203879,0.9443355119825707,0.8869949494949495,1.0,1.0
7,Cooperator,2.3333333333333335,0.9448275862068966,0.0,0.9444444444444444,0.7073029272844067,0.23843871142141065,0.03731158258269807,0.016946778711484596,0.9545211843838846,0.98125,1.0,1.0
8,"BackStabber: ('D', 'D')",2.3333333333333335,0.9480286738351255,0.0,0.9516908212560387,0.7122728772731214,0.23673551089903758,0.0380661357444702,0.012925476083370817,0.974074074074074,0.9291666666666667,1.0,1.0
9,Win-Stay Lose-Shift: C,2.3333333333333335,0.9214953271028037,0.0,0.9734299516908212,0.6896421236108702,0.23033161378994274,0.05634289811620474,0.023683364482982208,0.9567147034252297,0.5,0,1.0
