Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Suspicious Tit For Tat,2.574074074074074,0.4250182882223848,3.0,0.37485970819304154,0.24719843400494718,0.1762093335365098,0.3142785799745511,0.2623136524839919,0.6325378869496516,0.32179178845845513,0.6239407511718724,0.36639979483116736
1,Defector,2.5555555555555554,0.3801537386443047,3.0,0.37037037037037035,0.20812043579363426,0.17198379821654156,0.3286873290780063,0.2912084369118179,0.42951659853833773,0.32481962481962484,0.3942380149122495,0.41564564662390757
2,Prober,2.5037037037037035,0.4578313253012048,3.0,0.38608305274971944,0.2506933156404517,0.20651832905051898,0.28410064793694056,0.2586877073720888,0.6249084249084249,0.5606237816764132,0.5750745282629341,0.5837808125851603
3,Random: 0.5,2.4222222222222225,0.5054308472121651,3.0,0.5117845117845118,0.272638697472792,0.23170087052436672,0.27971966315060715,0.21594076885223404,0.5134319374773451,0.4956388926977161,0.4898002805504936,0.48269909103242437
4,Win-Stay Lose-Shift: C,2.2777777777777777,0.5846153846153846,2.0,0.6161616161616161,0.31983324919126843,0.2639995734433289,0.22641561976208102,0.18975155760332163,0.643377073562832,0.3509755251628317,0.4536996170897099,0.6464752567693745
5,Forgiving Tit For Tat,2.259259259259259,0.590749824807288,2.0,0.6273849607182941,0.3105291432190675,0.27861978499496876,0.22936329776184422,0.18148777402411953,0.6527039928608107,0.36861043792775294,0.6140762197134746,0.42912087912087915
6,Alternator,2.212962962962963,0.5730659025787965,2.0,0.6094276094276094,0.28956990877569766,0.28423259627211506,0.237286394574312,0.18891110037787529,0.4195333104001835,0.3592166061206309,0.6587604718409672,0.6631412160823925
7,"BackStabber: ('D', 'D')",2.155555555555556,0.6333333333333333,2.0,0.6296296296296297,0.32523435751041385,0.30902487963256065,0.18185540980868042,0.18388535304834516,0.7200772901753293,0.6305874194032088,0.5983618233618233,0.599908424908425
8,Gradual,2.111111111111111,0.5774748923959828,2.0,0.6026936026936027,0.2885630334036738,0.28827222708455236,0.21781958146825295,0.20534515804352083,0.6026315789473684,0.4770211084688134,0.6211176088369071,0.4028170903170903
9,Cooperator,2.111111111111111,0.5925125989920806,2.0,0.5892255892255892,0.285938929496422,0.3061530552100835,0.2171879244502707,0.19072009084322375,0.5782063343337853,0.6850521736796247,0.5687205734677355,0.5866029032695699
