Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.2636363636363637,0.43842364532019706,5.0,0.39669421487603307,0.25452848414993084,0.18333891364288213,0.3627475125181289,0.19938508968905816,0.7055555555555556,0.875,0.5924242424242424,0.8833333333333333
1,Alternator,2.5575757575757576,0.5396039603960396,3.0,0.5702479338842975,0.25926005460905543,0.2869559959695056,0.26266480493893946,0.19111914448249942,0.7761904761904762,0.511904761904762,0.7142857142857143,0.7533333333333333
2,Grudger,2.4242424242424243,0.5198019801980198,4.0,0.5371900826446281,0.23596290534371034,0.28370935480068604,0.282506101569569,0.19782163828603452,0.7809523809523808,0.5833333333333333,0.6761904761904762,0.5444444444444444
3,Remorseful Prober: 0.1,2.409090909090909,0.5376344086021505,3.0,0.5702479338842975,0.24549765679796637,0.2948302127868691,0.29240570231282303,0.1672664281023414,0.75,0.75,0.8208333333333333,0.8
4,Gradual,2.3575757575757574,0.5473684210526316,3.0,0.5785123966942148,0.301858123660122,0.24969069223924273,0.2646750062490282,0.18377617785160708,0.5814814814814815,0.8,0.7083333333333334,1.0
5,Forgiving Tit For Tat,2.3333333333333335,0.520618556701031,3.0,0.512396694214876,0.2736093423885431,0.24683905924266183,0.2478144193736651,0.23173717899513002,0.8142857142857142,0.7083333333333334,0.9722222222222223,0.74
6,Hard Tit For Tat,2.272727272727273,0.5388349514563107,3.0,0.5371900826446281,0.292351607549236,0.2586223328713447,0.2623212788528994,0.18670478072651983,0.6666666666666666,0.8333333333333334,0.6481481481481481,0.6166666666666667
7,Suspicious Tit For Tat,2.227272727272727,0.46078431372549017,3.0,0.39669421487603307,0.19395460020345298,0.25732314403278317,0.29315186586766634,0.2555703898960975,0.8777777777777778,0.7222222222222222,0.8083333333333332,0.6866666666666666
8,Prober,2.227272727272727,0.4855769230769231,3.0,0.45454545454545453,0.2541875979041754,0.22831388753848644,0.23747366715281154,0.28002484740452654,0.5277777777777778,0.8125,0.787037037037037,0.6925925925925925
9,Cooperator,2.106060606060606,0.5483870967741935,3.0,0.5454545454545454,0.24995588346981537,0.30298132809742717,0.2561691662310857,0.19089362220167175,0.6875,0.8333333333333334,0.8854166666666666,0.7499999999999999
10,"BackStabber: ('D', 'D')",2.090909090909091,0.5808080808080808,2.0,0.5454545454545454,0.2834783340623476,0.30184891921100754,0.23084163272384498,0.1838311140027999,0.738095238095238,0.7291666666666666,0.7604166666666666,0.5972222222222222
11,Tit For Tat,2.0303030303030303,0.5925925925925926,2.0,0.6198347107438017,0.30647641831852357,0.28834033613445376,0.19002301877688874,0.21516022677013388,0.8833333333333333,0.7142857142857143,1.0,0.9444444444444443
