Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.0714285714285716,0.2594268476621418,7.0,0.2597402597402597,0.15840270836079703,0.1005661118743063,0.4704009981456932,0.2706301816192035,0.75,0,0.5555555555555555,0.611111111111111
1,Suspicious Tit For Tat,3.0238095238095237,0.30493273542600896,7.0,0.29707792207792205,0.17824290008501528,0.12603710705902552,0.43350618900482973,0.2622138038511295,1.0,1.0,0.8703703703703703,0.3611111111111111
2,Prober,3.017857142857143,0.2928679817905918,6.0,0.26136363636363635,0.18178053099090433,0.10937470843145417,0.4351225942359435,0.27372216634169794,0.8214285714285714,1.0,0.8523809523809522,0.9166666666666666
3,Random: 0.5,2.767857142857143,0.49244712990936557,5.0,0.49512987012987014,0.295707111596676,0.1968590193444895,0.33952065655124214,0.16791321250759236,0.6833333333333333,1.0,0.9444444444444445,1.0
4,Gradual,2.446428571428571,0.7104072398190046,2.0,0.7224025974025974,0.4468473898964458,0.2633190174884984,0.17260920393883292,0.1172243886762229,0.95,0.5,0.7666666666666667,1.0
5,Hard Tit For Tat,2.4226190476190474,0.6750741839762612,3.0,0.7045454545454546,0.41475908265601286,0.2608958347005601,0.2039818580619332,0.12036322458149376,0.7777777777777778,0.3333333333333333,1.0,0.375
6,Tit For Tat,2.392857142857143,0.7022556390977444,3.0,0.7061688311688312,0.41632224891189906,0.286413939612231,0.19147460896168522,0.10578920251418486,0.8166666666666667,0.7,0.9166666666666666,0.7777777777777778
7,Remorseful Prober: 0.1,2.3392857142857144,0.686838124054463,3.0,0.7045454545454546,0.4066659817572643,0.2807675752581749,0.18642966298452776,0.12613678000003298,0.7222222222222222,0.6666666666666666,0.875,0
8,Grudger,2.303571428571429,0.7147192716236722,2.5,0.7272727272727273,0.4210486646092294,0.29512025362102906,0.18102420662992305,0.1028068751398185,0.8703703703703703,0.75,0.875,1.0
9,Forgiving Tit For Tat,2.303571428571429,0.7048192771084337,2.0,0.7159090909090909,0.4361073293684683,0.2684219192280234,0.18392060603810703,0.11155014536540135,0.8809523809523808,0.7333333333333333,0.8333333333333334,1.0
10,"BackStabber: ('D', 'D')",2.2857142857142856,0.7383458646616541,2.0,0.7353896103896104,0.45499259150380567,0.2835300173326897,0.15452720623952856,0.1069501849239762,0.7416666666666667,1.0,1.0,1.0
11,Alternator,2.267857142857143,0.6894502228826151,2.0,0.724025974025974,0.4077528776146378,0.2815733087208717,0.1921571782538838,0.11851663541060671,0.4666666666666667,0.6,0.9285714285714286,1.0
12,Win-Stay Lose-Shift: C,2.2142857142857144,0.7287630402384501,2.0,0.7548701298701299,0.440404801451879,0.28919965169011086,0.15531954846164714,0.11507599839636308,0.7479166666666666,0.41666666666666663,1.0,0.8
13,Cooperator,2.2142857142857144,0.7216338880484114,2.0,0.7272727272727273,0.4309160363189371,0.2910911413594115,0.1650749229033933,0.11291789941825811,0.6666666666666666,0.8611111111111112,0.8,0.5
14,Tit For 2 Tats,2.1607142857142856,0.6959761549925484,2.0,0.7012987012987013,0.39166907660141076,0.3038068437666164,0.1719070090763218,0.13261707055565117,0.8333333333333334,0.7916666666666666,0.9285714285714286,1.0
