Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,4.020833333333334,0.09433962264150944,9.0,0.0,0.020833333333333332,0.0661172161172161,0.7279532967032968,0.18509615384615385,0,0,1.0,1.0
1,Defector,4.0,0.0,9.0,0.0,0.0,0.0,0.7470695970695971,0.252930402930403,0,0,0,0
2,Suspicious Tit For Tat,3.895833333333333,0.10365853658536585,8.5,0.0,0.023809523809523808,0.07186287976729151,0.7007076869209222,0.20361990950226247,0,0,1.0,0
3,Random: 0.5,3.0625,0.4573170731707317,5.0,0.4583333333333333,0.3302350427350427,0.12438186813186812,0.3954212454212454,0.1499618437118437,1.0,1.0,0.5,1.0
4,Alternator,2.260416666666667,0.8950617283950617,1.0,1.0,0.6433913308913309,0.2591155372405372,0.07482448107448107,0.022668650793650793,0,0,1.0,0
5,Hard Tit For Tat,2.25,0.9806451612903225,0.0,1.0,0.7152777777777778,0.2664072039072039,0.011904761904761904,0.006410256410256411,1.0,0,0,0
6,Remorseful Prober: 0.1,2.229166666666667,0.9607843137254902,0.0,1.0,0.6927655677655679,0.27106227106227104,0.03617216117216117,0.0,0.8333333333333334,0,0,0
7,Tit For Tat,2.145833333333333,0.9556962025316456,0.0,1.0,0.690018315018315,0.2685897435897436,0.029029304029304023,0.01236263736263736,1.0,0,0,0
8,Gradual,2.145833333333333,0.98125,0.0,1.0,0.7023809523809524,0.2793040293040293,0.006410256410256411,0.011904761904761904,1.0,0,0,0
9,Forgiving Tit For Tat,2.125,0.9695121951219512,0.0,1.0,0.6761294261294262,0.29713446275946276,0.021180555555555557,0.005555555555555557,1.0,0,1.0,0
10,Win-Stay Lose-Shift: C,2.0625,0.9302325581395349,0.0,1.0,0.6746031746031744,0.26189892623716154,0.036720938375350134,0.026776960784313724,1.0,0,0,0
11,"BackStabber: ('D', 'D')",2.0625,1.0,0.0,1.0,0.6987179487179487,0.3012820512820513,0.0,0.0,1.0,1.0,0,0
12,Cooperator,2.0,1.0,0.0,1.0,0.6797619047619047,0.32023809523809527,0.0,0.0,1.0,1.0,0,0
