Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Suspicious Tit For Tat,2.864583333333333,0.44965997677890196,7.0,0.0,0.23845590554311982,0.2122889510045192,0.31699303000593276,0.23226211344642822,1.0,0,1.0,0
1,Defector,2.844589438339438,0.0,11.0,0.0,0.0,0.0,0.3234058878587858,0.6765941121412142,0,0,0,0
2,Prober,2.7258292633292633,0.5295225055622111,3.0,0.0,0.3154049648399118,0.21279284625472675,0.23319462035395214,0.2386075685514093,0.8895021645021646,0.6993483989351093,0.8935530303030303,0.6318897637795275
3,Tit For Tat,2.6307870370370368,0.8369547188588489,0.0,1.0,0.7110658278676655,0.12766479900836458,0.09188679032382756,0.06938258280014244,1.0,0,1.0,0
4,Forgiving Tit For Tat,2.618981481481481,0.8439431913116123,0.0,1.0,0.7155473730505146,0.126532252989587,0.08906457726011581,0.06885579669978255,1.0,0.057692307692307696,1.0,0
5,Remorseful Prober: 0.1,2.61015406162465,0.7216580655901448,2.0,1.0,0.570233748824862,0.15415828178885646,0.15310072753801535,0.12250724184826613,0.9028589688981441,0,0.906738628515632,0.6869949494949495
6,Gradual,2.5782509157509157,0.9163261970910279,0.0,1.0,0.7791714375589288,0.13060751541695434,0.04896702321613611,0.041254023807980635,1.0,0.3559577369318491,0.8728878648233487,0.631184012066365
7,Alternator,2.5714699074074074,0.5500650195058517,4.0,1.0,0.2232937610135504,0.32699599850537586,0.33181890782854495,0.11789133265252864,0,0,1.0,1.0
8,Win-Stay Lose-Shift: C,2.5607485107485104,0.8212903225806452,1.0,1.0,0.6773143015521065,0.13859711913514713,0.08810787540915906,0.09598070390358739,1.0,0,0,1.0
9,Grudger,2.5322420634920633,0.7236499674690956,1.0,1.0,0.6514570837401776,0.0651790895109232,0.06979336272583203,0.21357046402306715,1.0,0,0,0
10,Hard Tit For Tat,2.5116959064327484,0.7143099355713801,1.0,1.0,0.6553962726389547,0.06411913556242503,0.06620523387928369,0.21427935791933658,1.0,0,0,0
11,Tit For 2 Tats,2.4250000000000003,0.9232368463137693,0.0,1.0,0.7931638333659263,0.12214694717892671,0.00046816479400749064,0.0842210546611395,1.0,0.8443076923076923,1.0,0
12,"BackStabber: ('D', 'D')",2.420734126984127,0.9315676920546142,0.0,1.0,0.7865558827988322,0.14223399930106323,0.010310734463276837,0.060899383436827714,1.0,0.9087065610230749,0,0
