Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,3.7867132867132867,0.4323386537126995,7.0,0.0,0.2065527518524985,0.2257073856928236,0.4984727155369846,0.06926714691769328,0.8520065054278416,0.7733290769618544,0.915794492588751,0.7
1,Random: 0.5,3.3121212121212125,0.5105227427019687,6.0,0.5192604006163328,0.37585076712983256,0.13418959048429355,0.37431143983717663,0.11564820254869726,0.5301671007103944,0.4559176934176934,0.49821163286615094,0.5971031746031746
2,Alternator,2.983333333333333,0.6367892976588628,4.0,1.0,0.46825614015513056,0.16917331470070116,0.30846080388027525,0.0541097412638931,0,0,1.0,1.0
3,Win-Stay Lose-Shift: C,2.727272727272727,0.9201680672268907,0.0,1.0,0.8083079017476795,0.1071791531701285,0.06252146745031159,0.021991477631880266,1.0,0,0,1.0
4,Grudger,2.712121212121212,0.8658951667801226,1.0,1.0,0.7853304539975894,0.08703061807482126,0.07683171346987792,0.05080721445771142,1.0,0,0,0
5,Gradual,2.712121212121212,0.9412577747062889,0.0,1.0,0.8351375278853119,0.10865714105037232,0.044158391076199295,0.012046939988116458,1.0,0.20726495726495728,0.96875,0.6428571428571429
6,Hard Tit For Tat,2.7045454545454546,0.872278664731495,0.0,1.0,0.7879047063651481,0.09410096156678155,0.06715577992063444,0.050838552147435705,1.0,0,0,0
7,Remorseful Prober: 0.1,2.696969696969697,0.8821052631578947,1.0,1.0,0.7492281452239226,0.1292730130229354,0.09886391691725606,0.022634924835886024,0.8887258079685242,0,0.9181818181818181,0.55
8,Tit For Tat,2.6818181818181817,0.9325920778318276,0.0,1.0,0.812949129452419,0.11835208285866185,0.054990273980405575,0.013708513708513712,1.0,0,1.0,0
9,"BackStabber: ('D', 'D')",2.590909090909091,0.9925775978407557,0.0,1.0,0.8585290962872768,0.13421659584176576,0.0031633320430853834,0.0040909758278720254,1.0,0.9685367933723197,0,0
10,Cooperator,2.590909090909091,1.0,0.0,1.0,0.8517220784266238,0.14827792157337613,0.0,0.0,1.0,1.0,0,0
11,Tit For 2 Tats,2.5454545454545454,0.985459352280238,0.0,1.0,0.848293328088446,0.1372852733547204,0.004513217279174726,0.009908181277658872,1.0,0.8679924242424243,1.0,0
