Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.6666666666666665,0.0,10.0,0.0,0.0,0.0,0.5731976811971741,0.426802318802826,0,0,0,0
1,Suspicious Tit For Tat,3.3388888888888886,0.32272727272727275,7.0,0.0,0.12527642134840275,0.19428426034867266,0.48557195210070675,0.1948673662022178,1.0,0,1.0,0
2,Prober,3.2916666666666665,0.4361799816345271,6.0,0.0,0.18818613722059363,0.24345915273493748,0.4250626236812914,0.1432920863631776,0.9074074074074076,0.7830952380952381,0.9377477477477477,0.9487179487179488
3,Random: 0.5,2.904166666666667,0.5068897637795275,5.0,0.48518518518518516,0.320266095309109,0.18562961547581838,0.33619219388239935,0.15791209533267342,0.5151431901431902,0.552360910694244,0.5632833563588713,0.45188330188330184
4,Alternator,2.5527777777777776,0.6531332744924978,3.0,1.0,0.4032286185849982,0.25270220227839485,0.2829569973990234,0.061112181737583565,0,0,1.0,1.0
5,Hard Tit For Tat,2.3958333333333335,0.8134810710987996,0.0,1.0,0.6515330755765864,0.17193389599285192,0.07927281499862146,0.09726021343194018,1.0,0,0,0
6,Tit For Tat,2.375,0.8785912882298424,0.0,1.0,0.6741826483648317,0.20051550807370883,0.08283002391572689,0.04247181964573269,1.0,0,1.0,0
7,Gradual,2.3541666666666665,0.9084905660377358,0.0,1.0,0.6994159027247263,0.2079884453781513,0.0650221224853578,0.027573529411764715,1.0,0.15217497556207232,1.0,0.8888888888888888
8,Win-Stay Lose-Shift: C,2.3333333333333335,0.8666044776119403,0.0,1.0,0.6620369710658126,0.20306070810993246,0.08076980217533965,0.05413251864891528,1.0,0,0,1.0
9,Forgiving Tit For Tat,2.2708333333333335,0.8684957426679281,0.0,1.0,0.6711649163949547,0.2016744292993708,0.07086869555043561,0.05629195875523906,1.0,0,1.0,0
10,Remorseful Prober: 0.1,2.25,0.8608445297504799,0.0,1.0,0.6417811407215402,0.21884012735650835,0.08409612527542332,0.05528260664652802,0.9149225762732437,0,0.9166666666666666,0.8
11,"BackStabber: ('D', 'D')",2.25,0.9920353982300885,0.0,1.0,0.7606436812114875,0.23116985280665306,0.0008865248226950354,0.007299941159164459,1.0,0.972568666227203,0,0
12,Cooperator,2.125,1.0,0.0,1.0,0.7445306403708053,0.2554693596291947,0.0,0.0,1.0,1.0,0,0
