Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.909090909090909,0.0,9.0,0.0,0.0,0.0,0.7095514590754045,0.29044854092459543,0,0,0,0
1,Prober,3.909090909090909,0.1234375,8.0,0.0,0.03427852613308949,0.08776116024508002,0.677745408099164,0.20021490552266644,1.0,1.0,1.0,1.0
2,Suspicious Tit For Tat,3.909090909090909,0.08688783570300158,8.0,0.0,0.024630195138084753,0.06080105421906461,0.6929758171140932,0.22159293352875747,0,0,1.0,0
3,Random: 0.5,3.0,0.5080645161290323,4.0,0.5098039215686274,0.3813118221770791,0.12679346847297543,0.3463015373129076,0.14559317203703792,0.6166666666666666,0.45,0.8125,0.3333333333333333
4,Hard Tit For Tat,2.1818181818181817,0.9521604938271605,0.0,1.0,0.684297520661157,0.2690378759051305,0.028642305554676947,0.018022297879035535,1.0,0,0,0
5,Forgiving Tit For Tat,2.1818181818181817,0.9652996845425867,0.0,1.0,0.6958202716823406,0.27011023520759286,0.02017543859649123,0.013894054513575262,1.0,0,1.0,0
6,Gradual,2.1818181818181817,0.9733124018838305,0.0,1.0,0.6866883116883117,0.2859320929853845,0.020768025078369903,0.006611570247933884,1.0,0,1.0,0
7,Grudger,2.1818181818181817,0.9614767255216693,0.0,1.0,0.6826446280991735,0.2811813591196761,0.01770810369024127,0.018465909090909092,1.0,0,0,0
8,Tit For 2 Tats,2.1818181818181817,1.0,0.0,1.0,0.6989753999323377,0.3010246000676623,0.0,0.0,1.0,1.0,0,0
9,Win-Stay Lose-Shift: C,2.1363636363636362,0.9684044233807267,0.0,1.0,0.6743801652892563,0.29449002278637654,0.024393495067981878,0.006736316856385469,1.0,0,0,0
10,Remorseful Prober: 0.1,2.1363636363636362,0.9636075949367089,0.0,1.0,0.6732063609895207,0.2910943288686236,0.02206294650549207,0.013636363636363636,0.9625,0,1.0,0
11,Cooperator,2.090909090909091,1.0,0.0,1.0,0.7079016617827436,0.29209833821725645,0.0,0.0,1.0,1.0,0,0
