Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.6153846153846154,0.0,11.0,0.0,0.0,0.0,0.5487092500877587,0.4512907499122413,0,0,0,0
1,Suspicious Tit For Tat,3.4358974358974357,0.31684981684981683,8.0,0.0,0.11650552500291579,0.2002822702667578,0.4927901091363803,0.1904220955939461,1.0,0,1.0,0
2,Prober,3.2564102564102564,0.4412580943570768,6.0,0.0,0.17270269959085993,0.2680314113741335,0.4232707676547159,0.13599512138029068,0.9069815805109922,0.8020464296631605,0.9611310123439503,0.8914141414141413
3,Random: 0.5,2.88956043956044,0.5067811934900542,5.0,0.49952516619183285,0.33229060115162423,0.1750563357404072,0.31246284432133276,0.18019021878663588,0.5432155234574589,0.5789835585290131,0.48915412076004045,0.46016995169823766
4,Alternator,2.579487179487179,0.6663560111835974,3.0,1.0,0.42229034892350753,0.24568909381027274,0.2698685926579436,0.06215196460827618,0,0,1.0,1.0
5,Remorseful Prober: 0.1,2.4679487179487176,0.831029870708872,0.0,1.0,0.6433701625530828,0.18822624985579678,0.10884062095747699,0.05956296663364347,0.8915564221149037,0,0.9172575914423741,0.875
6,Win-Stay Lose-Shift: C,2.423076923076923,0.8626893939393939,0.0,1.0,0.6714587039121787,0.19257706137511144,0.07778806694548089,0.05817616776722904,1.0,0,0,1.0
7,Tit For Tat,2.4038461538461537,0.8752371916508539,0.0,1.0,0.6843274249725185,0.1926726302256388,0.07397230678728645,0.04902763801455618,1.0,0,1.0,0
8,Grudger,2.4038461538461537,0.8388045075943165,0.0,1.0,0.6855705912606992,0.1584901162347206,0.07676021793522476,0.07917907456935537,1.0,0,0,0
9,Forgiving Tit For Tat,2.4029304029304033,0.86731843575419,0.0,1.0,0.6915991598381529,0.17979517349487023,0.07190236996368034,0.056703296703296706,1.0,0,1.0,0
10,Hard Tit For Tat,2.376923076923077,0.8277291570704745,0.0,1.0,0.6694292905889292,0.1583945812377848,0.07743225563826718,0.09474387253501886,1.0,0,0.07142857142857142,0
11,Gradual,2.3461538461538463,0.9142994703899856,0.0,1.0,0.7094921102327644,0.20432063962091027,0.058563217482412264,0.02762403266391302,1.0,0.21870875179340027,0.9733333333333334,1.0
12,Tit For 2 Tats,2.2884615384615383,0.9708273553323769,0.0,1.0,0.7739802759558203,0.20082152631077074,0.0005417118093174431,0.024656485924091556,1.0,0.9284725965858042,0,0
13,"BackStabber: ('D', 'D')",2.269230769230769,0.9957507082152974,0.0,1.0,0.7667946643533299,0.22897983548503514,0.000434593654932638,0.003790906506702308,1.0,0.9830583785471004,0,0
