Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,4.333333333333333,0.0,8.0,0.0,0.0,0.0,0.8092324859346708,0.1907675140653291,0,0,0,0
1,Prober,4.111111111111111,0.07585470085470085,7.0,0.0,0.025513064442032257,0.05009605567604468,0.7684498709997378,0.15594100888218537,0.75,1.0,1.0,1.0
2,Random: 0.5,3.2222222222222223,0.48580786026200873,4.0,0.48148148148148145,0.36511235060157593,0.12033544921948154,0.4061155580113064,0.10843664216763606,0.738095238095238,0.5833333333333333,0.5944444444444444,0.375
3,"BackStabber: ('D', 'D')",2.3333333333333335,1.0,0.0,1.0,0.7369779067892276,0.26302209321077247,0.0,0.0,1.0,1.0,0,0
4,Forgiving Tit For Tat,2.2870370370370368,0.9818376068376068,0.0,1.0,0.7232804232804233,0.2585240784555462,0.009554933084344849,0.00864056517968568,1.0,0,1.0,0
5,Win-Stay Lose-Shift: C,2.2777777777777777,0.9818376068376068,0.0,1.0,0.718888888888889,0.26307681235413266,0.012533748701973003,0.005500550055005502,1.0,0,0,0
6,Grudger,2.0555555555555554,0.9869706840390879,0.0,1.0,0.7166666666666667,0.27013071895424834,0.007647058823529411,0.005555555555555556,1.0,0,0,0
7,Gradual,2.0555555555555554,0.9809523809523809,0.0,1.0,0.715832914362326,0.2649231487466781,0.007583375230434054,0.011660561660561659,1.0,0,1.0,0
8,Tit For Tat,2.0555555555555554,0.9795037756202805,0.0,1.0,0.7194084793094695,0.2603987539537698,0.008610476432258611,0.011582290304502148,1.0,0,1.0,0
9,Tit For 2 Tats,2.0,0.9989304812834224,0.0,1.0,0.7197008547008548,0.27922039664758114,0.0,0.0010787486515641855,1.0,0.9523809523809524,0,0
