Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,3.8522727272727275,0.38330170777988615,7.0,0.0,0.1670097407413792,0.21345628651539172,0.5726095594372369,0.04692441330599226,0.8686417748917749,0.8666666666666667,0.9888481084133258,1.0
1,Random: 0.5,3.4545454545454546,0.4961832061068702,5.0,0.5081168831168831,0.39868278435959514,0.09739258449639315,0.3967296575807969,0.10719497356321477,0.4832133610789737,0.42777777777777776,0.4963338824969842,0.5493197278911565
2,Alternator,2.871212121212121,0.7203883495145631,3.0,1.0,0.5719075732526195,0.15019432041287456,0.2539567743158051,0.0239413320187009,0,0,1.0,1.0
3,Hard Tit For Tat,2.727272727272727,0.9109195402298851,0.0,1.0,0.7978484434226061,0.1142957896512237,0.060361958615547134,0.02749380831062307,1.0,0,0,0
4,Grudger,2.7007575757575757,0.9204864359214219,0.0,1.0,0.8057471264367816,0.11383490073145247,0.058138714733542325,0.022279258098223616,1.0,0,0,0
5,Tit For Tat,2.696969696969697,0.9491850431447747,0.0,1.0,0.8340894963126882,0.11593569757636518,0.042980302487229505,0.006994503623717106,1.0,0,1.0,0
6,Gradual,2.696969696969697,0.9422180801491147,0.0,1.0,0.8225091629926851,0.12250690673536185,0.047163793419558085,0.007820136852394917,1.0,0.25,1.0,1.0
7,Remorseful Prober: 0.1,2.6893939393939394,0.9154375614552606,0.0,1.0,0.7839359883580135,0.12860513167782137,0.06787405414700672,0.01958482581715857,0.9114042494967562,0,0.9444444444444444,0
8,Win-Stay Lose-Shift: C,2.6818181818181817,0.9246823956442831,0.0,1.0,0.817377860235003,0.1097711811997526,0.05269016697588125,0.020160791589363018,1.0,0,0,1.0
9,"BackStabber: ('D', 'D')",2.6022727272727275,1.0,0.0,1.0,0.871670792161339,0.12832920783866109,0.0,0.0,1.0,1.0,0,0
10,Tit For 2 Tats,2.590909090909091,0.9990281827016521,0.0,1.0,0.8734909123874744,0.1254520051600943,0.0,0.00105708245243129,1.0,0.9722222222222222,0,0
11,Cooperator,2.590909090909091,1.0,0.0,1.0,0.8672690302827881,0.13273096971721196,0.0,0.0,1.0,1.0,0,0
