Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Suspicious Tit For Tat,4.3,0.19854014598540146,8.0,0.0,0.09212486064659978,0.10294266629376836,0.7087560024713967,0.0961764705882353,1.0,0,1.0,0
1,Prober,4.25,0.20606060606060606,8.0,0.0,0.09142333609325723,0.11196706887883359,0.7150222934406075,0.08158730158730158,0.9333333333333332,0.9523809523809523,0.9914529914529915,1.0
2,Alternator,2.6125,0.8280060882800608,1.0,1.0,0.6522737645076091,0.17803149620369568,0.1657473708676426,0.003947368421052632,0,0,1.0,1.0
3,Grudger,2.4,0.9581464872944694,0.0,1.0,0.7776119402985074,0.17990579316303634,0.03060084730409577,0.01188141923436041,1.0,0,0,0
4,Forgiving Tit For Tat,2.4,0.9608433734939759,0.0,1.0,0.7920208506459168,0.17124719850922918,0.036731950844854075,0.0,1.0,0,1.0,0
5,Hard Tit For Tat,2.4,0.9493087557603687,0.0,1.0,0.783550986385107,0.16775084582318617,0.042815814850530376,0.0058823529411764705,1.0,0,0,0
6,Cooperator,2.4,1.0,0.0,1.0,0.8307049472266863,0.16929505277331364,0.0,0.0,1.0,1.0,0,0
7,Tit For Tat,2.4,0.9645494830132939,0.0,1.0,0.789753320683112,0.17379921726755215,0.03644746204933587,0.0,1.0,0,1.0,0
8,Tit For 2 Tats,2.4,1.0,0.0,1.0,0.8219535232383809,0.1780464767616192,0.0,0.0,1.0,1.0,0,0
9,Remorseful Prober: 0.1,2.4,0.9480916030534351,0.0,1.0,0.7646056136930046,0.18439218381775335,0.0470548340681894,0.003947368421052632,0.8459435626102292,0,0.8055555555555555,1.0
10,"BackStabber: ('D', 'D')",2.4,1.0,0.0,1.0,0.8342014235953353,0.16579857640466455,0.0,0.0,1.0,1.0,0,0
