Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Suspicious Tit For Tat,2.7408931346431347,0.453354890864996,6.0,0.0,0.2905318927136636,0.16749475447288378,0.249121966580492,0.29285138623296053,1.0,0,1.0,0
1,Defector,2.698746203291658,0.0,10.0,0.0,0.0,0.0,0.33442326461517885,0.6655767353848211,0,0,0,0
2,Gradual,2.5652472527472527,0.9026182820395039,0.0,1.0,0.7745226434575503,0.12116319412163888,0.0447021679222841,0.0596119944985266,1.0,0.3423134924631931,0.8186881188118812,0.6152266034618976
3,Forgiving Tit For Tat,2.561949035812672,0.7976068874945279,0.0,1.0,0.6923398830554737,0.11783286995631807,0.08886616309102861,0.10096108389717963,1.0,0.025210084033613446,1.0,0
4,Remorseful Prober: 0.1,2.5419782237964057,0.6665187157863589,2.0,1.0,0.521116954314904,0.14714517935670046,0.15320161734402984,0.1785362489843657,0.9032544701782993,0,0.8970708849449812,0.4477062598450346
5,Random: 0.5,2.5107793638120124,0.49750856431018375,4.0,0.5177383592017738,0.2482414639178532,0.24927638708426922,0.2549963836112131,0.24748576538666453,0.44713121800802663,0.5109116160847466,0.49565673290312295,0.5123310655587835
6,Prober,2.497459062676454,0.4781831720029784,3.0,0.0,0.3052078334092647,0.17577568536788263,0.22154150126180835,0.2974749799610443,0.8545672401191882,0.6143461379789286,0.819969429333055,0.4963934232578056
7,Win-Stay Lose-Shift: C,2.4853535353535356,0.783075991522858,1.0,1.0,0.635002355817596,0.15220427516437499,0.09392888248941243,0.11886448652861653,1.0,0,0,1.0
8,Grudger,2.432432151182151,0.6719519704433498,1.0,1.0,0.6097988392925862,0.056967794735135135,0.06915876488977625,0.2640746010825024,1.0,0,0,0
9,Hard Tit For Tat,2.4112925151695204,0.6681565967940813,1.0,1.0,0.6088873832786714,0.057300527280400165,0.06504317940146415,0.2687689100394643,1.0,0,0.08227848101265822,0
10,Tit For 2 Tats,2.406998556998557,0.8809302325581395,0.0,1.0,0.7616409315124811,0.1128439333523244,0.008278470374001961,0.1172366647611926,1.0,0.7762742266145216,1.0,0
11,Cooperator,2.294380619380619,1.0,0.0,1.0,0.7747422393112381,0.22525776068876188,0.0,0.0,1.0,1.0,0,0
