Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Forgiving Tit For Tat,2.5768229305284973,0.7340319235581081,0.0,1.0,0.614695615119912,0.12330668412648398,0.1190712594560503,0.14292644129755377,1.0,0.06454231784047088,1.0,0
1,"BackStabber: ('D', 'D')",2.5737962175863314,0.599077170554121,2.0,1.0,0.5847276049034436,0.01081822312815347,0.10666459752086285,0.29778957444754006,1.0,0.7570315257625502,0,0
2,Grudger,2.5695358290323966,0.5726987493923726,2.0,1.0,0.5646554203457925,0.002940324391834875,0.10988050365541234,0.3225237516069603,1.0,0,0,0
3,Win-Stay Lose-Shift: C,2.478318848528208,0.7883976860409393,0.0,1.0,0.6451524869210794,0.13858613531248026,0.07917582592342559,0.13708555184301482,1.0,0,0,1.0
4,Tit For 2 Tats,2.4459339774557165,0.8749435155896973,0.0,1.0,0.7508663197799272,0.1110480148869752,0.01477937086247256,0.12330629447062506,1.0,0.7697622783115547,1.0,0
5,Cooperator,2.30574526048664,1.0,0.0,1.0,0.7670699884401722,0.23293001155982773,0.0,0.0,1.0,1.0,0,0
6,Remorseful Prober: 0.1,2.3035076787774593,0.4739363394769207,5.0,1.0,0.32763899625352094,0.1400787516507742,0.17104091072581848,0.3612413413698864,0.903728204171708,0,0.8948438773174189,0.4586923258443242
7,Defector,2.208693493536617,0.0,9.0,0.0,0.0,0.0,0.28489967191606724,0.7151003280839329,0,0,0,0
8,Alternator,2.178327676799965,0.5016171559149235,4.0,1.0,0.17739090532601362,0.3242433103795983,0.27541380581253416,0.22295197848185389,0,0,1.0,1.0
9,Random: 0.5,2.027189882112,0.49785660786282293,4.0,0.5100401606425703,0.20909286811614466,0.2889398560024823,0.2119653655659667,0.29000191031540623,0.49972490590179974,0.4982949176530302,0.5103185532948242,0.4971892075244559
