Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,4.466666666666667,0.12429378531073447,9.0,0.0,0.04822020709576151,0.0751634725183405,0.7849411285700412,0.09167519181585679,0.9375,0.85,0.982905982905983,1.0
1,Suspicious Tit For Tat,4.45,0.10580204778156997,9.0,0.0,0.04218170001624776,0.0625848089621704,0.8012489329491189,0.09398455807246288,1.0,0,1.0,0
2,Alternator,2.5,0.8893905191873589,1.0,1.0,0.6977673172520096,0.1924311555972219,0.10647906732232834,0.003322459828440257,0,0,1.0,0
3,Grudger,2.4,0.9774011299435028,0.0,1.0,0.7905430711610487,0.18656201806565323,0.021771315267680107,0.0011235955056179774,1.0,0,0,0
4,Forgiving Tit For Tat,2.4,0.9727272727272728,0.0,1.0,0.7836956521739131,0.18930284857571214,0.027001499250374816,0.0,1.0,0,1.0,0
5,Hard Tit For Tat,2.4,0.9671412924424972,0.0,1.0,0.7827956989247312,0.18409887798036464,0.028670470483233457,0.004434952611670704,1.0,0,0,0
6,Cooperator,2.4,1.0,0.0,1.0,0.8207342817329091,0.17926571826709098,0.0,0.0,1.0,1.0,0,0
7,Tit For Tat,2.4,0.9787709497206704,0.0,1.0,0.7826923797977778,0.19563943993845423,0.02166818026376795,0.0,1.0,0,1.0,0
8,Tit For 2 Tats,2.4,1.0,0.0,1.0,0.8157184486818891,0.18428155131811078,0.0,0.0,1.0,1.0,0,0
9,Remorseful Prober: 0.1,2.4,0.9679633867276888,0.0,1.0,0.7797086007558018,0.18841695725171126,0.029627250981250953,0.0022471910112359553,0.9168560606060606,0,1.0,0
10,"BackStabber: ('D', 'D')",2.4,1.0,0.0,1.0,0.8163390033870342,0.18366099661296573,0.0,0.0,1.0,1.0,0,0
