Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,4.481481481481482,0.0,9.0,0.0,0.0,0.0,0.797801177111522,0.20219882288847804,0,0,0,0
1,Random: 0.5,3.4444444444444446,0.45075757575757575,5.0,0.455026455026455,0.34601045329014674,0.1019749017833309,0.4322471199865836,0.11976752493993874,0.65,1.0,0.5547619047619048,0.611111111111111
2,Alternator,2.685185185185185,0.7517985611510791,2.0,1.0,0.6031264094071717,0.15174281780241927,0.19911506010802976,0.04601571268237935,0,0,1.0,1.0
3,Win-Stay Lose-Shift: C,2.5,0.9295774647887324,0.0,1.0,0.7657895481424892,0.167167473049826,0.02327193503664092,0.043771043771043766,1.0,0,0,1.0
4,Grudger,2.5,0.9527272727272728,0.0,1.0,0.774277156172072,0.1741983579319181,0.014831294030404153,0.036693191865605664,1.0,0,0,0
5,Remorseful Prober: 0.1,2.5,0.9216417910447762,0.0,1.0,0.7604500379326439,0.16070668369518945,0.040334203711812816,0.03850907466035385,0.8848443223443223,0,1.0,0
6,Tit For 2 Tats,2.5,0.9927797833935018,0.0,1.0,0.7974946509429266,0.19577134232306645,0.0033670033670033664,0.0033670033670033664,1.0,0.9523809523809524,1.0,0
7,Forgiving Tit For Tat,2.4444444444444446,0.9338235294117647,0.0,1.0,0.785756464658949,0.15148518930498908,0.013090676883780334,0.0496676691522817,1.0,0,1.0,0
8,Cooperator,2.388888888888889,1.0,0.0,1.0,0.7996766607877719,0.20032333921222809,0.0,0.0,1.0,1.0,0,0
9,"BackStabber: ('D', 'D')",2.3333333333333335,1.0,0.0,1.0,0.7793116348671905,0.22068836513280957,0.0,0.0,1.0,1.0,0,0
