Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Defector,3.9444444444444446,0.0,10.0,0.0,0.0,0.0,0.6656586335514674,0.33434136644853263,0,0,0,0
1,Suspicious Tit For Tat,3.8333333333333335,0.21062271062271062,8.0,0.0,0.06098905235084096,0.15057887670077305,0.631955898460866,0.15647617248752008,1.0,0,1.0,0
2,Prober,3.75,0.29904306220095694,8.0,0.0,0.09754651210886094,0.2002114627052211,0.577249090023592,0.12499293516232583,0.9,0.8699999999999999,0.985,1.0
3,Alternator,2.5416666666666665,0.7614622057001239,2.0,1.0,0.5388568990318588,0.22371035415172272,0.2088740187070966,0.028558728109321672,0,0,1.0,1.0
4,Win-Stay Lose-Shift: C,2.4027777777777777,0.9163154726068633,0.0,1.0,0.723162289328551,0.194428269510439,0.049865356152082506,0.03254408500892741,1.0,0,0,1.0
5,Forgiving Tit For Tat,2.3819444444444446,0.9338235294117647,0.0,1.0,0.7336772228288982,0.1987819048461794,0.0426652504343751,0.02487562189054726,1.0,0,1.0,0
6,Gradual,2.3333333333333335,0.941566265060241,0.0,1.0,0.7379377558088324,0.20375426168803124,0.038843262308489224,0.019464720194647202,1.0,0.10480859010270775,1.0,0.8888888888888888
7,Remorseful Prober: 0.1,2.3333333333333335,0.9152970922882427,0.0,1.0,0.7132247868919701,0.20198056119236418,0.056247461259100205,0.028547190656565663,0.9031644408712174,0,1.0,1.0
8,Grudger,2.3333333333333335,0.9098608590441621,0.0,1.0,0.7196582590418208,0.19140827596126803,0.0488537267827102,0.04007973821420109,1.0,0,0,0
9,Tit For Tat,2.2986111111111107,0.93341478313989,0.0,1.0,0.7294526830064324,0.20411219716032677,0.04069982571559382,0.02573529411764706,1.0,0,1.0,0
10,Hard Tit For Tat,2.2916666666666665,0.9254545454545454,0.0,1.0,0.7203283527024533,0.20136664850294037,0.04267754416623916,0.035627454628367035,1.0,0,0,0
11,Tit For 2 Tats,2.2638888888888893,0.9902912621359223,0.0,1.0,0.7786259133745547,0.2119178218500316,0.0,0.009456264775413711,1.0,0.9476190476190476,0,0
12,"BackStabber: ('D', 'D')",2.25,0.9963746223564954,0.0,1.0,0.7753600592681053,0.2213394332923145,0.0,0.0033005074395802882,1.0,0.984090909090909,0,0
