Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0,Prober,4.545454545454546,0.16511318242343542,9.0,0.0,0.06701168871667096,0.09598709716330796,0.7937821381140598,0.043219076005961254,1.0,1.0,1.0,1.0
1,Random: 0.5,3.575757575757576,0.5218543046357615,5.0,0.5231259968102073,0.4489861863200439,0.07146914974337355,0.4124626645539891,0.06708199938259346,0.6297799422799424,0.75,0.5027777777777778,1.0
2,Alternator,2.772727272727273,0.8672086720867209,1.0,1.0,0.7332803705980436,0.13471443329397875,0.12649555423469944,0.005509641873278238,0,0,1.0,0
3,Remorseful Prober: 0.1,2.727272727272727,0.9670619235836627,0.0,1.0,0.8552913173353581,0.11233965055153053,0.03236903211311133,0.0,0.9320733188380248,0,1.0,0
4,Grudger,2.6969696969696972,0.9739921976592978,0.0,1.0,0.8517508123370466,0.12207117428619982,0.022309942883527237,0.0038680704932261595,1.0,0,0,0
5,Hard Tit For Tat,2.6818181818181817,0.9769021739130435,0.0,1.0,0.8516441197691198,0.1260538829857012,0.01866563360881543,0.0036363636363636372,1.0,0,0,0
6,Win-Stay Lose-Shift: C,2.6818181818181817,0.9763779527559056,0.0,1.0,0.8445177773046626,0.13257631656463903,0.019925280199252802,0.0029806259314456036,1.0,0,0,0
7,"BackStabber: ('D', 'D')",2.6363636363636362,0.9987029831387808,0.0,1.0,0.8644879496007618,0.1342494241366119,0.0012626262626262625,0.0,1.0,0.9722222222222222,0,0
8,Tit For 2 Tats,2.590909090909091,0.9986631016042781,0.0,1.0,0.8713869463869464,0.12723564314473404,0.0,0.0013774104683195593,1.0,0.75,0,0
9,Tit For Tat,2.590909090909091,0.9773030707610146,0.0,1.0,0.8480683457956185,0.12966351829988196,0.016758494031221302,0.005509641873278237,1.0,0,1.0,0
10,Gradual,2.590909090909091,0.9815546772068511,0.0,1.0,0.8482584248462206,0.13311823087663685,0.014887354239782631,0.0037359900373599,1.0,0,1.0,0
11,Cooperator,2.590909090909091,1.0,0.0,1.0,0.8605598008055101,0.1394401991944898,0.0,0.0,1.0,1.0,0,0
